landmark,pp1,ss1,pp2,ss2,frame
DISTANCE,,-,Li LIL,000,230
TIME,07:37,-,01:37,01137,230
CALORIES,,,0,0,230
SPEED,0.0,-,0.0,00,231
WATTS,,,0,0_,231
CADENCE,,_,,0,231
DISTANCE,,-,000,00_,231
TIME,07:37,-,LE:I0,01137,231
CALORIES,0,,0,0,231
SPEED,0.0,-,F!FI,0_,232
WATTS,,,0,0_,232
CADENCE,,_,C3,0,232
DISTANCE,0.0,-,0.00,00_,232
TIME,01:37,-,LE10,0137,232
CALORIES,,,0,0,232
SPEED,00,-,00,00,233
WATTS,,,0,0_,233
CADENCE,,_,0,0,233
DISTANCE,,-,,000,233
TIME,01:37,-,0.1:37,01137,233
CALORIES,,,F3,0,233
SPEED,0.0,-,00,00,234
WATTS,,,0,__,234
CADENCE,,0,,0,234
DISTANCE,,-,000,00_,234
TIME,01:37,-,01:37,01137,234
CALORIES,,,0,0,234
SPEED,0.0,-,0.0,00,235
WATTS,,,,___,235
CADENCE,,_,,0,235
DISTANCE,,-,Li.LIL,8000,235
TIME,01:37,-,0137,0137,235
CALORIES,,,0,0,235
SPEED,0.0,-,0.0,00,236
WATTS,,,0,0_,236
CADENCE,,_,c3,0,236
DISTANCE,,-,,000,236
TIME,01:37,-,0.1.37,0137,236
CALORIES,,,C3,0,236
SPEED,0.0,-,0.0,0_,237
WATTS,,,0,0_,237
CADENCE,,_,C3,0,237
DISTANCE,,-,L.LIL,000,237
TIME,01:37,-,0.1:37,01137,237
CALORIES,,,c3,0,237
SPEED,0.0,-,00,00,238
WATTS,,,0,0_,238
CADENCE,,_,,0,238
DISTANCE,,-,FFF,000,238
TIME,01:37,-,01.37,0137,238
CALORIES,,,,0,238
SPEED,0.0,-,00,00,239
WATTS,,,0,__,239
CADENCE,,0,,0,239
DISTANCE,,-,FFF,000,239
TIME,07:37,-,01:37,01137,239
CALORIES,,,53,0,239
SPEED,0.0,0,00,00,240
WATTS,,,0,0_,240
CADENCE,,_,0,0,240
DISTANCE,,-,000,00_,240
TIME,01:37,-,LEI0,0137,240
CALORIES,,,0,0,240
SPEED,0.0,-,00,00,241
WATTS,,,0,__,241
CADENCE,,_,,0,241
DISTANCE,,-,Li.LiL,000,241
TIME,01:37,-,01:37,01137,241
CALORIES,,,0,0,241
SPEED,0.0,-,00,00,242
WATTS,,,0,__,242
CADENCE,,_,0,u,242
DISTANCE,,0_,Li.LIU,000,242
TIME,01:37,-,LE10,0137,242
CALORIES,,,F3,0,242
SPEED,0.0,-,0.0,00,243
WATTS,,,0,__,243
CADENCE,,_,,0,243
DISTANCE,,-,LLLIL,00_,243
TIME,01:37,08,01:37,01137,243
CALORIES,,,,0,243
SPEED,0.0,-,00,00,244
WATTS,,,0,__,244
CADENCE,,_1,c3,0,244
DISTANCE,,0_,L.UIU,000,244
TIME,01:37,-,01.37,0137,244
CALORIES,0,,0,0,244
SPEED,0.0,-,00,00,245
WATTS,,,0,__,245
CADENCE,,_,,0,245
DISTANCE,,-,000,00_,245
TIME,01:37,-,LE10,0137,245
CALORIES,,,C3,0,245
SPEED,0.0,-,00,00,246
WATTS,,0,0,0,246
CADENCE,,_,0,0,246
DISTANCE,,-,0.00,000,246
TIME,01:37,-,LE10,0137,246
CALORIES,,,,0,246
SPEED,0.0,-,0.0,n0,247
WATTS,,0,0,0,247
CADENCE,,_,C3,0,247
DISTANCE,,-,,000,247
TIME,01:37,-,0.1:37,01137,247
CALORIES,,,C3,0,247
SPEED,0.0,-,00,00,248
WATTS,,0_,0,__,248
CADENCE,,_,,0,248
DISTANCE,,-,Li.UL,000,248
TIME,01:37,-,LE10,0137,248
CALORIES,,,0,0,248
SPEED,0.0,-,0.0,00,249
WATTS,,0_,0,__,249
CADENCE,,_,C3,0,249
DISTANCE,LLIL,-,00.0,00_,249
TIME,01:37,-,LE10,0137,249
CALORIES,,,C3,0,249
SPEED,0.0,-,00,00,250
WATTS,,0_,0,__,250
CADENCE,,0,,0,250
DISTANCE,,-,000,000,250
TIME,01:37,-,0.1:37,01137,250
CALORIES,,,F7,_,250
SPEED,0.0,-,06,__,251
WATTS,,0_,0,0_,251
CADENCE,,_,,0,251
DISTANCE,,-,Li.LIL,000,251
TIME,01:37,-,LE10,0137,251
CALORIES,,,,0,251
SPEED,0.0,-,00,00,252
WATTS,,0_,0,__,252
CADENCE,,_,,0,252
DISTANCE,,-,000,00_,252
TIME,01:37,-,LE1 0,0137,252
CALORIES,,,c3,0,252
SPEED,0.0,0,00,00,253
WATTS,,0_,0,__,253
CADENCE,,_,C3,0,253
DISTANCE,,-,000,00_,253
TIME,01:37,-,LE10,0137,253
CALORIES,,,,0,253
SPEED,0.0,-,01.L,00,254
WATTS,,,0,0_,254
CADENCE,,_,,0,254
DISTANCE,,-,0.0L,000,254
TIME,01:37,-,01.37,0137,254
CALORIES,,,,0,254
SPEED,0.0,-,F C,_0,255
WATTS,,,0,0_,255
CADENCE,,_1,C3,01,255
DISTANCE,,-,000,000,255
TIME,01:37,-,LE10,0137,255
CALORIES,,,0,0,255
SPEED,0.0,0,00,00,256
WATTS,,,0,__,256
CADENCE,,_1,C3,0,256
DISTANCE,,-,000,00_,256
TIME,01:37,-,LEI0,0137,256
CALORIES,,,C3,0,256
SPEED,0.0,-,00,00,257
WATTS,,0,0,0,257
CADENCE,,_,0,0,257
DISTANCE,,-,Li.LiL,000,257
TIME,01:37,-,01.37,01_7,257
CALORIES,,,C3,0,257
SPEED,0.0,-,00,00,258
WATTS,,,0,__,258
CADENCE,,0,,0,258
DISTANCE,,-,,000,258
TIME,01:37,-,01.37,0137,258
CALORIES,,,,0,258
SPEED,0.0,-,0.0,00,259
WATTS,,,0,0_,259
CADENCE,,_,0,0,259
DISTANCE,,-,000,000,259
TIME,0.71:37,-,01:37,01137,259
CALORIES,,,0,0,259
SPEED,0.0,-,0.0,00,260
WATTS,,,,__,260
CADENCE,,11,C3,0,260
DISTANCE,,0_,1FF,000,260
TIME,01:37,08,07.37,0137,260
CALORIES,,,F3,0,260
SPEED,0.0,-,00,00,261
WATTS,,,0,0_,261
CADENCE,,_,0,0,261
DISTANCE,,-,000,000,261
TIME,01:37,-,LE10,0137,261
CALORIES,,,,0,261
SPEED,0.0,-,0.0,00,262
WATTS,,,,__,262
CADENCE,,__,0,0,262
DISTANCE,,-,LI.LILI,08,262
TIME,01:37,-,01.37,0137,262
CALORIES,,,53,0,262
SPEED,0.0,-,00,00,263
WATTS,,,0,__,263
CADENCE,,_,C3,0,263
DISTANCE,,-,000,000,263
TIME,01:37,-,LE10,0137,263
CALORIES,0,,0,0,263
SPEED,0.0,-,00,00,264
WATTS,,,,__,264
CADENCE,,_,,0,264
DISTANCE,,-,,000,264
TIME,01:37,08,07.37,0137,264
CALORIES,0,,0,0,264
SPEED,0.0,-,0.-,00,265
WATTS,,0,0,0,265
CADENCE,,_,0,0,265
DISTANCE,,-,0.00,08,265
TIME,01:37,-,771:37,011_7,265
CALORIES,,,0,0,265
SPEED,0.0,-,00,00,266
WATTS,,,,__,266
CADENCE,,_,,0,266
DISTANCE,,-,Li.LIL,000,266
TIME,01:37,-,01.37,0137,266
CALORIES,,,c3,0,266
SPEED,0.0,-,00,00,267
WATTS,,,0,__,267
CADENCE,,_,0,0,267
DISTANCE,,-,000,000,267
TIME,01:37,-,LEI0,0137,267
CALORIES,,,0,0,267
SPEED,0.0,-,00,00,268
WATTS,,,0,__,268
CADENCE,,11,C3,01,268
DISTANCE,,-,FF,000,268
TIME,01:37,08,LE10,0137,268
CALORIES,,,,0,268
SPEED,0.0,-,0.0,00,269
WATTS,,,0,0_,269
CADENCE,,c,63,0,269
DISTANCE,,-,000,000,269
TIME,01:37,-,01.37,0137,269
CALORIES,,,,0,269
SPEED,0.0,-,00,00,270
WATTS,,0,0,0,270
CADENCE,,_,0,0,270
DISTANCE,,-,0.00,08,270
TIME,01:37,-,LEI0,0137,270
CALORIES,,,C3,0,270
SPEED,0.0,0,0.0,00,271
WATTS,,,,__,271
CADENCE,,_,,0,271
DISTANCE,,-,0.0L,000,271
TIME,01:37,08,07:37,01137,271
CALORIES,,,,0,271
SPEED,0.0,0,0.0,00,272
WATTS,,,,__,272
CADENCE,,_,E3,0,272
DISTANCE,,-,0.00,00_,272
TIME,01:37,08,LE10,0137,272
CALORIES,,,,0,272
SPEED,0.0,-,00,00,273
WATTS,,,7,0_,273
CADENCE,,_,0,0,273
DISTANCE,0.0,-,000,00_,273
TIME,07:37,-,037,0137,273
CALORIES,,,C3,0,273
SPEED,0.0,-,00,_0,274
WATTS,,,0,__,274
CADENCE,,_,0,0,274
DISTANCE,,-,000,00_,274
TIME,01:37,-,0737,0137,274
CALORIES,,,c3,0,274
SPEED,0.0,-,00,00,275
WATTS,,11_,,__,275
CADENCE,,111,,0,275
DISTANCE,,-,0.00,00_,275
TIME,07:37,-,01:37,01137,275
CALORIES,,,,0,275
SPEED,0.0,0,00,00,276
WATTS,,0_,,__,276
CADENCE,,1,,0,276
DISTANCE,,-,0.00,00_,276
TIME,01:37,-,01.37,0137,276
CALORIES,,,0,0,276
SPEED,0.0,_,00,0_,277
WATTS,,0,0,0,277
CADENCE,,_,C3,0,277
DISTANCE,,-,0.00,00_,277
TIME,07:37,,0137,0137,277
CALORIES,,,C3,0,277
SPEED,0.0,0,00,00,278
WATTS,,111_,0,0_,278
CADENCE,,_,C3,0,278
DISTANCE,,-,FiFiF,0_,278
TIME,07:37,-,0.137,01137,278
CALORIES,,,0,0,278
SPEED,0.0,-,00,00,279
WATTS,0,0,0,0,279
CADENCE,,1,C3,01,279
DISTANCE,,-,000,00_,279
TIME,0:37,,0,0__7,279
CALORIES,,,0,0,279
SPEED,0.0,-,FI FI,00,280
WATTS,,,0,__,280
CADENCE,,1,0,01,280
DISTANCE,,-,LI.LiL,000,280
TIME,00:07,-,0137,01_7,280
CALORIES,,,0,0,280
SPEED,0.0,-,00,00,281
WATTS,,,0,__,281
CADENCE,,_,0,0,281
DISTANCE,,-,000,000,281
TIME,00:00,,00:00,0010n,281
CALORIES,,,,0,281
SPEED,0.0,-,0.0,00,282
WATTS,,,,0_,282
CADENCE,,1_,0,0,282
DISTANCE,,-,LI.LL,000,282
TIME,,,00.00,0000,282
CALORIES,0,,0,0,282
SPEED,0.0,-,00,00,283
WATTS,,0,0,0,283
CADENCE,,_,0,0,283
DISTANCE,,-,0.00,00_,283
TIME,70,,LLtLIL,00100,283
CALORIES,,,C3,0,283
SPEED,0.0,-,0.0,00,284
WATTS,,,0,0_,284
CADENCE,,_1,C3,0,284
DISTANCE,,-,Li.LL,000,284
TIME,,-,00-00,0000,284
CALORIES,0,,0,0,284
SPEED,0.0,-,0.0,00,285
WATTS,,,,0_,285
CADENCE,,_,0,0,285
DISTANCE,,-,0.00,00_,285
TIME,,,00:00,00100,285
CALORIES,,,C3,0,285
SPEED,0.0,-,0.0,0_,286
WATTS,,,0,0_,286
CADENCE,,_,0,0,286
DISTANCE,,-,000,08,286
TIME,,-,LiLi-LiL,00100,286
CALORIES,,,0,0,286
SPEED,0.0,-,0.0,00,287
WATTS,,,9,0_,287
CADENCE,,_,C3,0,287
DISTANCE,,-,,08,287
TIME,,-,,00100,287
CALORIES,,,0,0,287
SPEED,0.0,-,00,00,288
WATTS,,,0,0_,288
CADENCE,,_,0,0,288
DISTANCE,,-,0.00,00_,288
TIME,,-,0000,0000,288
CALORIES,,,C3,0,288
SPEED,0.0,-,0.0,00,289
WATTS,,,0,0_,289
CADENCE,,,0,0,289
DISTANCE,,-,L.UIL,0_,289
TIME,,-,00.00,0000,289
CALORIES,,,,0,289
SPEED,0.0,-,00,0_,290
WATTS,,,0,0_,290
CADENCE,,_,C3,10,290
DISTANCE,,-,000,000,290
TIME,,-,LIL-LIL,0000,290
CALORIES,,,0,0,290
SPEED,0.0,-,00,00,291
WATTS,,,0,0_,291
CADENCE,,_,C3,0,291
DISTANCE,,-,,08,291
TIME,,-,0000,0000,291
CALORIES,,,C3,0,291
SPEED,00,-,0.0,00,292
WATTS,,,0,0_,292
CADENCE,,,0,0,292
DISTANCE,,-,0.00,00_,292
TIME,00:00,,LL-LL,0u00,292
CALORIES,,,,0,292
SPEED,0.0,-,0.0,00,293
WATTS,,,0,0_,293
CADENCE,,,0,0,293
DISTANCE,,-,0.00,00_,293
TIME,,,00.00,0000,293
CALORIES,,,C3,0,293
SPEED,0.0,-,00,00,294
WATTS,0,0,0,0,294
CADENCE,,_,0,0,294
DISTANCE,,-,0.00,000,294
TIME,,-,LiLELL,0000,294
CALORIES,,,C3,0,294
SPEED,0.0,-,00,00,295
WATTS,,,0,0_,295
CADENCE,,_,,0,295
DISTANCE,,-,000,0_,295
TIME,,-,,00100,295
CALORIES,,,0,0,295
SPEED,0.0,-,0.0,00,296
WATTS,,,0,0_,296
CADENCE,,_,0,0,296
DISTANCE,,-,0.00,00_,296
TIME,00:00,-,LLILiL,0000,296
CALORIES,,,C3,0,296
SPEED,0.0,-,00,00,297
WATTS,,,0,0_,297
CADENCE,,_,0,0,297
DISTANCE,,-,L UL,0_,297
TIME,00:06,,00.00,0000,297
CALORIES,,,,0,297
SPEED,0.0,-,00,00,298
WATTS,,,0,0_,298
CADENCE,,_,0,0,298
DISTANCE,,-,0.00,000,298
TIME,,,LLILIL,00100,298
CALORIES,,,53,0,298
SPEED,0.0,8,00,0_,299
WATTS,,,0,0_,299
CADENCE,,_,0,10,299
DISTANCE,,-,0.00,000,299
TIME,,,0000,0000,299
CALORIES,,,0,0,299
