landmark,pp1,ss1,pp2,ss2,frame
DISTANCE,,-,LILIL,0_,528
TIME,,-,00.08,00108,528
CALORIES,0,,0,0,528
SPEED,E6,-,EE,93,529
WATTS,28,28,28,28,529
CADENCE,25,1,52,29,529
DISTANCE,LCLID,-,LILIL,0_,529
TIME,00:08,-,00:08,00108,529
CALORIES,,,C3,0,529
SPEED,E6,-,E6,93,530
WATTS,,,,2_,530
CADENCE,25,,52,25,530
DISTANCE,,-,0.00,000,530
TIME,00:08,-,00.00,0008,530
CALORIES,,,0,0,530
SPEED,E6,-,E,93,531
WATTS,,,28,2_,531
CADENCE,25,,52,29,531
DISTANCE,,-,L.LiL,000,531
TIME,,-,80.00,0008,531
CALORIES,,,C3,0,531
SPEED,E6,8,E5,93,532
WATTS,,,28,2_,532
CADENCE,25,1,52,29,532
DISTANCE,0.00,011_,CILIL,000,532
TIME,00:0,-,00.08,0008,532
CALORIES,,,c3,0,532
SPEED,E6,-,E5,93,533
WATTS,,,28,2_,533
CADENCE,25,11,52,25,533
DISTANCE,,-,L.LIL,0_,533
TIME,00:08,,80.00,0008,533
CALORIES,,,C3,0,533
SPEED,E6,-,,99,534
WATTS,,,,2_,534
CADENCE,25,,25,25,534
DISTANCE,,-,Li.LL,000,534
TIME,,-,00.00,0_08,534
CALORIES,,,0,0,534
SPEED,E6,9,E,93,535
WATTS,,,28,2_,535
CADENCE,25,,52,25,535
DISTANCE,,-,0.07,00_,535
TIME,00:08,,00.00,0008,535
CALORIES,,,,0,535
SPEED,E6,-,E,93,536
WATTS,,,28,2_,536
CADENCE,52,111,52,25,536
DISTANCE,,-,Li.Li,001,536
TIME,,-,00.08,00108,536
CALORIES,,,0,n,536
SPEED,E6,-,3,93,537
WATTS,28,28,28,28,537
CADENCE,25,,52,25,537
DISTANCE,,-,,0_1,537
TIME,00:06,,00.08,0008,537
CALORIES,,,C3,0,537
SPEED,E6,-,E6,93,538
WATTS,,,,2_,538
CADENCE,25,_,52,25,538
DISTANCE,,-,L.L,001,538
TIME,00:08,-,00.08,0008,538
CALORIES,,,C3,0,538
SPEED,E6,-,E,93,539
WATTS,,,28,2_,539
CADENCE,25,,52,25,539
DISTANCE,,-,LiLi,00l,539
TIME,,-,00.00,00108,539
CALORIES,,,C3,0,539
SPEED,E6,-,E ,93,540
WATTS,,,28,2_,540
CADENCE,25,,52,25,540
DISTANCE,,-,L.L,00l,540
TIME,,-,00.00,0008,540
CALORIES,,,0,0,540
SPEED,E6,-,E,93,541
WATTS,28,28,28,28,541
CADENCE,25,1_,52,25,541
DISTANCE,1,-,0.01,00_,541
TIME,00:06,,00.08,0008,541
CALORIES,,,c3,0,541
SPEED,E6,-,E6,93,542
WATTS,,,,2_,542
CADENCE,25,_,52,25,542
DISTANCE,,-,,0_1,542
TIME,00:08,-,0000,0n08,542
CALORIES,,,C3,0,542
SPEED,E6,-,E5,93,543
WATTS,28,28,28,28,543
CADENCE,25,_111,25,25,543
DISTANCE,,-,Li.1i,00l,543
TIME,,-,00:08,00108,543
CALORIES,,,0,0,543
SPEED,E6,-,E5,93,544
WATTS,,,28,2_,544
CADENCE,25,_,25,25,544
DISTANCE,0.0,-,,0__,544
TIME,,-,00:08,00108,544
CALORIES,,,0,0,544
SPEED,E6,-,3,93,545
WATTS,,,,2_,545
CADENCE,25,,25,25,545
DISTANCE,,-,00,001,545
TIME,,-,00:08,00108,545
CALORIES,0,,0,0,545
SPEED,E6,-,E5,93,546
WATTS,,,,2_,546
CADENCE,25,,25,25,546
DISTANCE,,-,0.0,00_,546
TIME,,-,00.00,0008,546
CALORIES,,,C3,0,546
SPEED,E6,-,E5,93,547
WATTS,,,28,2_,547
CADENCE,25,,25,25,547
DISTANCE,0.0,-,0.071,00_,547
TIME,00:08,-,00.08,0008,547
CALORIES,,,0,0,547
SPEED,E6,-,E5,93,548
WATTS,,,28,2_,548
CADENCE,25,1,25,25,548
DISTANCE,0.0.,-,Ci.L1,00_,548
TIME,00:06,-,00.08,0008,548
CALORIES,,,0,0,548
SPEED,9.3,-,E61,193,549
WATTS,,,88,8_,549
CADENCE,52,1_1,38,_,549
DISTANCE,,-,0.01,00_,549
TIME,00:05,-,00.08,0008,549
CALORIES,,,C3,0,549
SPEED,,-,EEI,193,550
WATTS,,,88,8_,550
CADENCE,38,,30,_8,550
DISTANCE,,-,1.00,00_,550
TIME,00:0,-,60.00,0009,550
CALORIES,,,C3,0,550
SPEED,17.3,-,19,1_3,551
WATTS,,,88,8_,551
CADENCE,30,,02,_8,551
DISTANCE,,-,i1,00l,551
TIME,,-,60.00,0_09,551
CALORIES,,,,0,551
SPEED,17.7,-,17.3,193,552
WATTS,,,,1_,552
CADENCE,30,11,30,30,552
DISTANCE,0.1,-,1,00l,552
TIME,00:09,-,,0009,552
CALORIES,,,63,0,552
SPEED,17.7,-,11.1,111,553
WATTS,,,,1_,553
CADENCE,30,_,0E,30,553
DISTANCE,,-,L.L,0_1,553
TIME,60:00,-,00.09,0009,553
CALORIES,,,F3,0,553
SPEED,11.71,-,11.1,111,554
WATTS,,,,_,554
CADENCE,30,,30,30,554
DISTANCE,,-,0.0,00_,554
TIME,1,-,60.00,0009,554
CALORIES,,,C3,0,554
SPEED,11.1,-,11.1,111,555
WATTS,,11,-,11,555
CADENCE,30,11,0E,30,555
DISTANCE,,-,LI.L1,00l,555
TIME,,-,,0009,555
CALORIES,,,C3,0,555
SPEED,11.1,-,11.1,11j,556
WATTS,,11,,11,556
CADENCE,30,1,DE,30,556
DISTANCE,0.1,-,Li.Li,001,556
TIME,00:09,-,LiLi Ui-,0009,556
CALORIES,,,C3,0,556
SPEED,11.1,-,11.1,111,557
WATTS,,,,_,557
CADENCE,30,1111,DE,30,557
DISTANCE,,-,00,00_,557
TIME,00:05,-,LLILI-,0009,557
CALORIES,,,F3,0,557
SPEED,11.1,-,11.1,111,558
WATTS,,,,1_,558
CADENCE,30,_1,30,30,558
DISTANCE,,-,0.0,0_1,558
TIME,00:05,-,00.09,0009,558
CALORIES,,,C3,0,558
SPEED,11.1,-,1 1,111,559
WATTS,,,,1_,559
CADENCE,30,1,0E,30,559
DISTANCE,0.1,-,Li.Li,001,559
TIME,,-,5000,0009,559
CALORIES,,,C3,0,559
SPEED,11.1,-,11.1,111,560
WATTS,,,,1_,560
CADENCE,30,11,30,30,560
DISTANCE,0.0,-,L.1,001,560
TIME,00:09,-,00-09,0009,560
CALORIES,0,,0,0,560
SPEED,11.1,-,11.1,111,561
WATTS,,,,1_,561
CADENCE,30,_,DE,30,561
DISTANCE,,-,0.0,00_,561
TIME,,-,6000,0009,561
CALORIES,,,,0,561
SPEED,11.1,-,11.1,111,562
WATTS,,,,1_,562
CADENCE,30,1,30,30,562
DISTANCE,,-,L.L,0_1,562
TIME,00:09,-,5000,0009,562
CALORIES,,,C3,0,562
SPEED,11.1,-,,111,563
WATTS,,,,1_,563
CADENCE,30,_111,30,30,563
DISTANCE,,-,Li,00l,563
TIME,,,6000,0009,563
CALORIES,,,0,0,563
SPEED,11.1,-,11.1,111,564
WATTS,,,,1_,564
CADENCE,30,,DE,30,564
DISTANCE,,-,LI.L,0_1,564
TIME,00:09,-,60.00,0009,564
CALORIES,,,,0,564
SPEED,11.1,-,ii.i,111,565
WATTS,,,,1_,565
CADENCE,30,_,30,30,565
DISTANCE,,-,0.0,00_,565
TIME,,,LIL-LI-,0009,565
CALORIES,,,,0,565
SPEED,11.1,-,11.1,111,566
WATTS,,,,1_,566
CADENCE,30,_,30,30,566
DISTANCE,0.0,-,L.L,0_1,566
TIME,00:05,-,00.09,0009,566
CALORIES,,,C3,0,566
SPEED,11.1,-,11.1,111,567
WATTS,,11,-,11,567
CADENCE,30,_,30,30,567
DISTANCE,,-,Li.L,00l,567
TIME,111,,00.09,0009,567
CALORIES,,,0,0,567
SPEED,11.1,-,1,111,568
WATTS,,,,1_,568
CADENCE,30,1,DE,30,568
DISTANCE,0.0,-,,00l,568
TIME,,-,LiLIL,00109,568
CALORIES,,,,0,568
SPEED,11.1,-,11.1,111,569
WATTS,,,,1_,569
CADENCE,30,_111,30,30,569
DISTANCE,0.0,-,L.,00l,569
TIME,00:09,,,0009,569
CALORIES,,,0,0,569
SPEED,11.1,-,11.1,111,570
WATTS,,,,1_,570
CADENCE,30,_,0E,30,570
DISTANCE,0.0,-,00,00_,570
TIME,LILHLE,-,5000,0009,570
CALORIES,,,0,0,570
SPEED,11.1,-,,111,571
WATTS,,,,1_,571
CADENCE,30,,30,30,571
DISTANCE,,-,LLLi,00l,571
TIME,,-,LULHL-,0009,571
CALORIES,,,0,0,571
SPEED,11.1,-,1 1,111,572
WATTS,,,,1_,572
CADENCE,30,,30,30,572
DISTANCE,,-,LI.L1,0u,572
TIME,,-,LiLFLI-,0009,572
CALORIES,,,C3,0,572
SPEED,11.1,-,11.1,111,573
WATTS,,,,1_,573
CADENCE,30,_,30,30,573
DISTANCE,,-,,0_1,573
TIME,00:05,-,00.09,0009,573
CALORIES,,,,0,573
SPEED,11.1,-,,111,574
WATTS,,,,1_,574
CADENCE,30,_,DE,30,574
DISTANCE,0.0,-,00.1,00_,574
TIME,00:09,,,0009,574
CALORIES,,,,0,574
SPEED,11.1,-,,111,575
WATTS,-,,,1_,575
CADENCE,30,,30,30,575
DISTANCE,7,-,,001,575
TIME,00:05,,LILLIS,0009,575
CALORIES,,,,0,575
SPEED,11.1,-1,1.,1111,576
WATTS,,,,1_,576
CADENCE,30,_111,30,30,576
DISTANCE,0.0,-,ji,001,576
TIME,00:05,-,00.09,0009,576
CALORIES,,,C3,0,576
SPEED,11.1,-,11.1,111,577
WATTS,,11,,11,577
CADENCE,30,_1,30,30,577
DISTANCE,,-,,0_1,577
TIME,00:05,,60:00,00109,577
CALORIES,,,F3,0,577
SPEED,11.1,-,17,1_1,578
WATTS,,,,1_,578
CADENCE,30,,30,_0,578
DISTANCE,,-,0.0,00_,578
TIME,,-,00:79,00179,578
CALORIES,,,,0,578
SPEED,13.0,-,13.0,130,579
WATTS,,,63,__,579
CADENCE,39,,38,381,579
DISTANCE,,-,ij1,001,579
TIME,00:09,-,,001_,579
CALORIES,,,0,0,579
SPEED,13.0,-,13.0,13c1,580
WATTS,,,28,8_,580
CADENCE,35,_11,35,35,580
DISTANCE,0.0,-,0.01,00_,580
TIME,00:10,-,00.1,0010,580
CALORIES,,,0,l1,580
SPEED,13.0,-,13.0,130,581
WATTS,,,28,8_,581
CADENCE,35,1_,5E,35,581
DISTANCE,0.0,-,001,00_,581
TIME,00:70,-,-00,0010,581
CALORIES,,,C3,0,581
SPEED,13.0,-,13.0,13c1,582
WATTS,,,82,8_,582
CADENCE,35,_,35,35,582
DISTANCE,,-,L.L,0_1,582
TIME,00:10,-,00.10,0010,582
CALORIES,,,F3,0,582
SPEED,13.0,-,130,130,583
WATTS,,6_,82,82,583
CADENCE,SE,,35,135,583
DISTANCE,,-,LLLI,00l,583
TIME,70,-,00.,0010,583
CALORIES,,,c7,_,583
SPEED,13.0,-,130,130,584
WATTS,,62,62,62,584
CADENCE,35,1,SE,36,584
DISTANCE,,-,0.0,00_,584
TIME,00:10,-,00.,0010,584
CALORIES,,,0,0,584
SPEED,13.0,-,130,130,585
WATTS,62,62,62,62,585
CADENCE,35,_1,35,35,585
DISTANCE,,-,Li L,0_1,585
TIME,00:10,,00:10,00110,585
CALORIES,,,C3,0,585
SPEED,13.0,-,13.0,13_,586
WATTS,62,62,62,62,586
CADENCE,35,_111,33,39,586
DISTANCE,,-,0.0,00_,586
TIME,00:10,-,00,0010,586
CALORIES,,,C3,0,586
SPEED,13.0,-,130,130,587
WATTS,62,62,62,62,587
CADENCE,SE,,35,351,587
DISTANCE,,-,0.U,00l,587
TIME,00:10,-,00,0010,587
CALORIES,,,,0,587
SPEED,13.0,-,130,130,588
WATTS,,,62,6_,588
CADENCE,SE,1,5E,35,588
DISTANCE,,-,Li.L,00l,588
TIME,00:,-,00.,0010,588
CALORIES,,,C3,0,588
SPEED,13.0,-,13.0,130,589
WATTS,,,62,6_,589
CADENCE,35,,5E,_9,589
DISTANCE,0.0,-,i ji,00_,589
TIME,00:10,,00.,0010,589
CALORIES,,,c3,0,589
SPEED,13.0,-,13.0,130,590
WATTS,62,62,62,62,590
CADENCE,35,_,35,35,590
DISTANCE,0.0,-,0.01,00_,590
TIME,00:10,,00.,0010,590
CALORIES,,,0,0,590
SPEED,13.0,-,13.0,130,591
WATTS,,,62,6_,591
CADENCE,35,_,35,35,591
DISTANCE,,-,11,001,591
TIME,00:10,,00.,0010,591
CALORIES,,,C3,0,591
SPEED,13.0,-,13.0,130,592
WATTS,62,62,62,62,592
CADENCE,35,,SE,351,592
DISTANCE,,-,0.0,0__,592
TIME,00:10,,00,0_10,592
CALORIES,,,c3,0,592
SPEED,13.0,8,130,130,593
WATTS,-1,,62,6_,593
CADENCE,35,_,SE,35,593
DISTANCE,7.,01_,,001,593
TIME,70,,00.10,0010,593
CALORIES,,,0,0,593
SPEED,13.0,-,130,130,594
WATTS,,,62,6_,594
CADENCE,35,_,35,35,594
DISTANCE,0.0,-,001,00_,594
TIME,00:10,-,00,0010,594
CALORIES,,,0,0,594
SPEED,13.0,-,130,130,595
WATTS,,,,6_,595
CADENCE,SE,_11,5E,35,595
DISTANCE,01,-,Ci.L,00_,595
TIME,00:10,,00.,0010,595
CALORIES,,,C3,0,595
SPEED,13.0,-,130,130,596
WATTS,-1,,62,6_,596
CADENCE,35,111,SE,35,596
DISTANCE,,-,Li LI,001,596
TIME,00:10,-,00.10,0010,596
CALORIES,0,,0,0,596
SPEED,13.0,-,0EI,130,597
WATTS,,,,6_,597
CADENCE,35,_,35,35,597
DISTANCE,,-,0.0,001,597
TIME,00:10,-,00.,0010,597
CALORIES,,,C3,0,597
SPEED,0'EI,-,0E1,1130,598
WATTS,,,62,6_,598
CADENCE,35,__,35,35,598
DISTANCE,,-,,00_,598
TIME,00:10,,00.,0010,598
CALORIES,,,C3,0,598
SPEED,13.0,-,13.0,130,599
WATTS,,,62,6_,599
CADENCE,SE,,SE,35,599
DISTANCE,,-,Li.LIC,002,599
TIME,00:10,,00.,0010,599
CALORIES,,,C3,0,599
