landmark,pp1,ss1,pp2,ss2,frame
CADENCE,50,__1,50,5u,1358
DISTANCE,0.15,-,0,015,1358
TIME,00:35,-,00.35,00136,1358
CALORIES,TL,,,2,1358
SPEED,18.6,-,186,186,1359
WATTS,150,15_,150,150,1359
CADENCE,,_,50,50,1359
DISTANCE,0.15,-,0,016,1359
TIME,00:35,-,56-00,0035,1359
CALORIES,TL,,,2,1359
SPEED,18.6,-,186,186,1360
WATTS,150,150,150,150,1360
CADENCE,50,,05,50,1360
DISTANCE,0.15,-,0.,016,1360
TIME,00:35,-,56:00,00135,1360
CALORIES,TL,,ru,2,1360
SPEED,18.6,-,10.8,188,1361
WATTS,150,,150,15_,1361
CADENCE,50,11,50,50,1361
DISTANCE,0.715,-,0,01_,1361
TIME,00:36,-,00:36,0l1136,1361
CALORIES,TL,,,2,1361
SPEED,18.6,-,10.8,188,1362
WATTS,150,,150,15_,1362
CADENCE,50,,05,50,1362
DISTANCE,0.15,-,0.15,01_,1362
TIME,00:36,,0036,00136,1362
CALORIES,,,,2,1362
SPEED,18.6,-,18.6,186,1363
WATTS,150,,150,15_,1363
CADENCE,50,1_,05,50,1363
DISTANCE,0.15,-,0,016,1363
TIME,00:36,,00:35,00136,1363
CALORIES,,,,2,1363
SPEED,18.6,-,18.6,186,1364
WATTS,150,,150,15_,1364
CADENCE,50,11,05,50,1364
DISTANCE,0.15,-,0,01_,1364
TIME,00:36,-,00:36,00136,1364
CALORIES,,,,2,1364
SPEED,18.6,-,12.6,186,1365
WATTS,150,,150,15_,1365
CADENCE,50,_,50,50,1365
DISTANCE,0.15,-,0,01_,1365
TIME,00:36,-,00.36,0036,1365
CALORIES,,,rU,2,1365
SPEED,18.6,-,18.6,186,1366
WATTS,150,,150,15_,1366
CADENCE,50,11,05,50,1366
DISTANCE,0.15,-,0.,016,1366
TIME,00:36,,00.36,00136,1366
CALORIES,,,,2,1366
SPEED,18.6,-,185,186,1367
WATTS,150,150,150,150,1367
CADENCE,50,11,05,50,1367
DISTANCE,0.15,-,0,01_,1367
TIME,00:36,-,36.00,0036,1367
CALORIES,,,,2,1367
SPEED,18.6,-,16.8,188,1368
WATTS,150,,150,15_,1368
CADENCE,50,11,50,150,1368
DISTANCE,0.15,-,0,015,1368
TIME,00:36,-,00.36,0036,1368
CALORIES,,,TU,2,1368
SPEED,18.6,-,12.8,188,1369
WATTS,150,,150,15_,1369
CADENCE,50,,05,50,1369
DISTANCE,0.15,-,0,016,1369
TIME,00:36,,56:00,00136,1369
CALORIES,TL,,r,_,1369
SPEED,18.6,-,18.6,186,1370
WATTS,150,,150,15_,1370
CADENCE,50,_1,50,50,1370
DISTANCE,0.15,-,0.15,01_,1370
TIME,00:36,-,96.00,0036,1370
CALORIES,,,3,_,1370
SPEED,18.6,-,18.8,188,1371
WATTS,150,,150,15_,1371
CADENCE,50,,50,50,1371
DISTANCE,0.15,-,15,016,1371
TIME,00:36,-,00.36,0036,1371
CALORIES,T,,,3,1371
SPEED,18.6,-,18.6,186,1372
WATTS,150,,150,15_,1372
CADENCE,50,_1,05,50,1372
DISTANCE,0.15,-,15,015,1372
TIME,00:36,-,00.36,0036,1372
CALORIES,T,,,_,1372
SPEED,18.6,-,16.6,186,1373
WATTS,150,150,150,150,1373
CADENCE,50,__,05,50,1373
DISTANCE,0.15,-,0.,016,1373
TIME,00:36,-,00.36,0036,1373
CALORIES,,,,3,1373
SPEED,18.6,-,13.5,186,1374
WATTS,150,150,150,150,1374
CADENCE,50,1,05,50,1374
DISTANCE,0.15,-,0,01_,1374
TIME,00:36,-,00.36,0_136,1374
CALORIES,,,,3,1374
SPEED,18.6,-,12.6,186,1375
WATTS,150,,150,15_,1375
CADENCE,50,,50,50,1375
DISTANCE,0.15,-,0.,0_,1375
TIME,00:36,-,00.36,00136,1375
CALORIES,,,,3,1375
SPEED,18.6,-,18.6,186,1376
WATTS,150,,150,15_,1376
CADENCE,50,111,50,50,1376
DISTANCE,0.15,-,0,016,1376
TIME,00:36,-,00.36,0036,1376
CALORIES,,,,3,1376
SPEED,18.6,-,1E5,186,1377
WATTS,150,150,150,150,1377
CADENCE,50,,90,90,1377
DISTANCE,0.15,-,0.15,01_,1377
TIME,00:36,-,96.00,0_136,1377
CALORIES,,,F7,3,1377
SPEED,18.6,-,18.5,186,1378
WATTS,150,1581,150,150,1378
CADENCE,,_11,.0,90,1378
DISTANCE,0.15,-,0,016,1378
TIME,00:36,-,00.36,0_136,1378
CALORIES,,,F7,3,1378
SPEED,18.6,-,18.6,186,1379
WATTS,150,,150,15_,1379
CADENCE,50,_,50,90,1379
DISTANCE,0.15,-,:0,016,1379
TIME,00:36,-,96:00,00136,1379
CALORIES,,,,3,1379
SPEED,18.6,-,18.6,186,1380
WATTS,150,,150,15_,1380
CADENCE,50,,05,50,1380
DISTANCE,0.15,-,0,016,1380
TIME,00:36,-,00:35,00136,1380
CALORIES,,,F7,3,1380
SPEED,18.6,-,18.5,186,1381
WATTS,150,,150,15_,1381
CADENCE,50,,05,50,1381
DISTANCE,0.15,-,0,0_,1381
TIME,00:36,-,00:36,00136,1381
CALORIES,,,F7,3,1381
SPEED,18.6,8,18.6,186,1382
WATTS,150,,150,15_,1382
CADENCE,50,_11,90,90,1382
DISTANCE,0.15,-,0,0_,1382
TIME,00:36,-,5E00,0036,1382
CALORIES,,,F7,3,1382
SPEED,18.6,-,18.6,186,1383
WATTS,150,,150,15_,1383
CADENCE,50,,05,501,1383
DISTANCE,0.15,-,15,015,1383
TIME,00:36,-,9E:00,00136,1383
CALORIES,,,,3,1383
SPEED,18.6,-,18.6,186,1384
WATTS,150,,150,15_,1384
CADENCE,50,_1,50,90,1384
DISTANCE,0.15,-,15,016,1384
TIME,00:36,-,56:00,00136,1384
CALORIES,,,T7,3,1384
SPEED,18.6,-,18.5,186,1385
WATTS,150,150,150,150,1385
CADENCE,50,,50,5u,1385
DISTANCE,0.15,-,0.,0_,1385
TIME,00:36,-,00.36,0_136,1385
CALORIES,,,F7,3,1385
SPEED,18.6,-,18.6,186,1386
WATTS,150,150,150,150,1386
CADENCE,50,,05,501,1386
DISTANCE,0.15,-,0,0_,1386
TIME,00:36,-,00.36,0036,1386
CALORIES,,,,_,1386
SPEED,18.6,-,18.5,186,1387
WATTS,150,,150,15_,1387
CADENCE,50,,05,50,1387
DISTANCE,0.15,-,0,016,1387
TIME,00:36,-,00:36,00136,1387
CALORIES,,,T7,3,1387
SPEED,18.6,-,18.6,186,1388
WATTS,150,,150,15_,1388
CADENCE,50,,05,50,1388
DISTANCE,0.15,-,15,016,1388
TIME,00:36,-,5E:00,0_13_,1388
CALORIES,,,,3,1388
SPEED,18.6,-,16.6,186,1389
WATTS,150,150,150,150,1389
CADENCE,50,,05,50,1389
DISTANCE,0.15,-,0,01_,1389
TIME,00:33,-,00.37,0037,1389
CALORIES,,,T7,3,1389
SPEED,18.6,-,18.6,186,1390
WATTS,150,,150,15_,1390
CADENCE,50,,05,50,1390
DISTANCE,0.15,-,15,015,1390
TIME,00:37,-,6600,0037,1390
CALORIES,,,F7,3,1390
SPEED,18.6,-,13.6,186,1391
WATTS,150,,150,15_,1391
CADENCE,50,111,05,50,1391
DISTANCE,0.15,-,15,06,1391
TIME,00:37,_,00.37,n37,1391
CALORIES,,,F7,3,1391
SPEED,18.6,-,10.6,186,1392
WATTS,150,150,150,150,1392
CADENCE,,1_1_,,90,1392
DISTANCE,0.15,-,0.,0_,1392
TIME,00:37,-,00.37,0_137,1392
CALORIES,,,F7,3,1392
SPEED,18.6,-,18.6,186,1393
WATTS,150,,150,15_,1393
CADENCE,50,1,05,50,1393
DISTANCE,0.15,-,0,0_,1393
TIME,00:37,-,0E:00,00137,1393
CALORIES,,,,3,1393
SPEED,18.6,-,13.6,186,1394
WATTS,150,,150,15_,1394
CADENCE,50,1,50,50,1394
DISTANCE,0.15,-,0.15,01_,1394
TIME,00:37,-,00:37,00137,1394
CALORIES,,,,3,1394
SPEED,18.6,-,15.6,186,1395
WATTS,150,,150,15_,1395
CADENCE,50,_1,05,50,1395
DISTANCE,0.15,-,0,0_,1395
TIME,00:37,,00.37,n37,1395
CALORIES,,,F7,3,1395
SPEED,18.6,-,16.6,186,1396
WATTS,150,,150,15_,1396
CADENCE,50,1,05,5n,1396
DISTANCE,0.15,-,0.15,01_,1396
TIME,00:37,-,00.37,0_137,1396
CALORIES,,,T7,3,1396
SPEED,18.6,-,18.6,186,1397
WATTS,150,150,150,150,1397
CADENCE,50,,05,50,1397
DISTANCE,0.15,-,0,01_,1397
TIME,00:37,-,LE00,0037,1397
CALORIES,,,T7,3,1397
SPEED,18.6,-,18.6,186,1398
WATTS,150,,150,15_,1398
CADENCE,50,1,05,501,1398
DISTANCE,0.15,-,0.15,01_,1398
TIME,00:37,-,00.37,0037,1398
CALORIES,,,T7,3,1398
SPEED,18.6,-,18.6,186,1399
WATTS,150,150,150,150,1399
CADENCE,50,11,05,90,1399
DISTANCE,0.15,_111_,0,015,1399
TIME,00:37,-,00.37,n37,1399
CALORIES,,,T7,3,1399
