landmark,pp1,ss1,pp2,ss2,frame
CALORIES,14,,14,14,3623
SPEED,19.0,-,19.0,190,3624
WATTS,651,159,159,159,3624
CADENCE,,9,,51,3624
DISTANCE,0.56,-,0.56,05_,3624
TIME,0.1:5.1,-,1510,0151,3624
CALORIES,14,,14,14,3624
SPEED,19.0,-,15.0,190,3625
WATTS,159,,159,15_,3625
CADENCE,,_,,51,3625
DISTANCE,0.56,-,0.55,0_,3625
TIME,,,,,3625
CALORIES,hi,,14,14,3625
SPEED,19.0,-,0,190,3626
WATTS,159,,159,15_,3626
CADENCE,,_,-,51,3626
DISTANCE,0.56,-,0.55,05_,3626
TIME,01:51,-,01.51,0151,3626
CALORIES,14,,14,14,3626
SPEED,19.0,-,,190,3627
WATTS,159,,159,15_,3627
CADENCE,,9,,51,3627
DISTANCE,0.56,-,0.55,0_,3627
TIME,0.1:51,-,01:5 ,01151,3627
CALORIES,14,,14,14,3627
SPEED,19.0,-,0 6i,190,3628
WATTS,159,,159,15_,3628
CADENCE,,9,,51,3628
DISTANCE,0.56,-,950,0_,3628
TIME,0.1:51,-,01:5,01151,3628
CALORIES,14,,hI,14,3628
SPEED,19.0,-,1.0,190,3629
WATTS,159,159,159,159,3629
CADENCE,5,_11,,51,3629
DISTANCE,0.56,-,950,0_,3629
TIME,0.1:51,-,1510,0151,3629
CALORIES,14,,hi,14,3629
SPEED,19.0,-,13,190,3630
WATTS,159,159,159,159,3630
CADENCE,,9,,51,3630
DISTANCE,0.56,-,0.56,0_,3630
TIME,0.1:5,-,01.5 1,0151,3630
CALORIES,14,,14,14,3630
SPEED,19.0,-,9,190,3631
WATTS,159,,159,15_,3631
CADENCE,,_,,51,3631
DISTANCE,0.56,-,0.56,05_,3631
TIME,0.1:51,,01:5 1,01151,3631
CALORIES,14,,hi,14,3631
SPEED,19.0,-,15.0,190,3632
WATTS,159,159,159,159,3632
CADENCE,,9,,51,3632
DISTANCE,0.56,-,0.56,05_,3632
TIME,0.1:51,-,01:5 1,01151,3632
CALORIES,14,,14,14,3632
SPEED,19.0,-,61,190,3633
WATTS,651,159,159,159,3633
CADENCE,,_1111,,51,3633
DISTANCE,0.56,-,0.55,05_,3633
TIME,0.1:51,,07:5 1,01151,3633
CALORIES,14,,Hi,14,3633
SPEED,0'61,-,15.0,190,3634
WATTS,159,159,159,159,3634
CADENCE,,9,L,51,3634
DISTANCE,0.56,-,0.56,0_,3634
TIME,0.1:51,-,510,0151,3634
CALORIES,14,,h!,14,3634
SPEED,19.0,-,,190,3635
WATTS,159,159,159,158,3635
CADENCE,,_,,51,3635
DISTANCE,0.56,-,0.56,05_,3635
TIME,0.1:51,-,01.5 1,01151,3635
CALORIES,14,,14,14,3635
SPEED,19.0,-,190,190,3636
WATTS,159,,159,15_,3636
CADENCE,,_1,L7,51,3636
DISTANCE,0.55,-,.50,05_,3636
TIME,01:51,-,01:5 1,01151,3636
CALORIES,14,,14,14,3636
SPEED,19.0,-,9,190,3637
WATTS,159,159,65.,159,3637
CADENCE,,1__,LT,51,3637
DISTANCE,0.5,-,.50,05_,3637
TIME,0.1:51,-,0 1.5 1,0151,3637
CALORIES,14,,14,14,3637
SPEED,19.0,-,061,190,3638
WATTS,159,,159,15_,3638
CADENCE,,_11,L7,51,3638
DISTANCE,0.57,-,057,05_,3638
TIME,0.1:51,-,01:5 1,01151,3638
CALORIES,14,,hi,14,3638
SPEED,19.0,-,0,190,3639
WATTS,159,,159,15_,3639
CADENCE,,_1,,51,3639
DISTANCE,0.57,-,0.57,05_,3639
TIME,0.1:5,08,5.10,0151,3639
CALORIES,14,,14,14,3639
SPEED,19.0,-,0,190,3640
WATTS,159,159,159,159,3640
CADENCE,5,__1,LT,51,3640
DISTANCE,0.57,-,0.57,053,3640
TIME,01:5,-,510,015,3640
CALORIES,14,,14,14,3640
SPEED,19.0,-,,190,3641
WATTS,159,159,159,159,3641
CADENCE,5,1_1,U,51,3641
DISTANCE,0.57,-,0.57,0_,3641
TIME,01:5,,01:52,01152,3641
CALORIES,14,,14,14,3641
SPEED,19.0,-,,190,3642
WATTS,159,,159,15_,3642
CADENCE,,_,,51,3642
DISTANCE,0.57,-,0.57,057,3642
TIME,01:52,88,01:52,01152,3642
CALORIES,14,,14,14,3642
SPEED,19.0,-,0,190,3643
WATTS,159,,159,15_,3643
CADENCE,5,_,,51,3643
DISTANCE,0.57,-,.50,05_,3643
TIME,01:52,-,01.52,0152,3643
CALORIES,14,,14,14,3643
SPEED,19.0,-,9,190,3644
WATTS,159,159,159,159,3644
CADENCE,5,__1,,51,3644
DISTANCE,0.57,-,0.57,053,3644
TIME,01:52,-,251.0,0152,3644
CALORIES,14,,14,14,3644
SPEED,19.0,-,19,190,3645
WATTS,159,,651,15_,3645
CADENCE,,__1,U,51,3645
DISTANCE,0.57,-,650,0_,3645
TIME,01:52,-,01.52,0152,3645
CALORIES,14,,hi,14,3645
SPEED,0'61,-,,190,3646
WATTS,159,159,159,159,3646
CADENCE,,9,,51,3646
DISTANCE,0.57,-,0.57,053,3646
TIME,01:52,-,01:52,01152,3646
CALORIES,14,,14,14,3646
SPEED,19.0,-,19.0,190,3647
WATTS,159,,159,15_,3647
CADENCE,,9,,51,3647
DISTANCE,.50,-,.50,05_,3647
TIME,01:52,,25.10,0152,3647
CALORIES,14,,14,14,3647
SPEED,19.0,-,19,190,3648
WATTS,651,,65,15_,3648
CADENCE,,,,51,3648
DISTANCE,0.57,-,057,805_,3648
TIME,01:52,88,01.52,0152,3648
CALORIES,14,,hi,14,3648
SPEED,19.0,-,051,190,3649
WATTS,159,,159,15_,3649
CADENCE,U,1_1,,91,3649
DISTANCE,0.57,-,0.57,0_,3649
TIME,01:52,,0.1.52,01152,3649
CALORIES,14,,14,14,3649
SPEED,19.0,-,061,190,3650
WATTS,651,,651,15_,3650
CADENCE,5,,U7,51,3650
DISTANCE,0.57,-,.50,05_,3650
TIME,01:52,,01.52,0152,3650
CALORIES,14,,14,14,3650
SPEED,19.0,-,19.0,190,3651
WATTS,651,,65.,15_,3651
CADENCE,,11,,51,3651
DISTANCE,0.57,-,057,05_,3651
TIME,01:52,,0152,0152,3651
CALORIES,14,,14,14,3651
SPEED,19.0,-,06,190,3652
WATTS,159,,159,15_,3652
CADENCE,,5,,51,3652
DISTANCE,0.57,-,057,05_,3652
TIME,01:52,-,01.52,0152,3652
CALORIES,14,,14,14,3652
SPEED,18.0,-,36.8,_88,3653
WATTS,159,,198,19_,3653
CADENCE,,1,65,99,3653
DISTANCE,0.57,-,057,05_,3653
TIME,01:52,,0752,0152,3653
CALORIES,14,,14,14,3653
SPEED,802,-,30.0,_88,3654
WATTS,561,155,198,198,3654
CADENCE,59,,65,59,3654
DISTANCE,0.57,-,057,053,3654
TIME,01:52,-,071.52,0152,3654
CALORIES,14,,hi,14,3654
SPEED,20.4,-,6.82,_89,3655
WATTS,196,,198,19_,3655
CADENCE,55,,65,99,3655
DISTANCE,0.57,-,650,0_,3655
TIME,01:52,-,251.0,0152,3655
CALORIES,14,,14,14,3655
SPEED,602,-,20.9,289,3656
WATTS,196,,196,19_,3656
CADENCE,55,11111,59,59,3656
DISTANCE,0.57,-,057,05_,3656
TIME,01:52,-,0.1.52,0152,3656
CALORIES,14,,14,14,3656
SPEED,602,-,20.7,289,3657
WATTS,196,,196,19_,3657
CADENCE,55,,,5_,3657
DISTANCE,0.57,-,057,05_,3657
TIME,01:52,-,25.1.0,0152,3657
CALORIES,14,,14,14,3657
SPEED,602,-,20.4,204,3658
WATTS,196,,196,19_,3658
CADENCE,55,,55,59,3658
DISTANCE,0.57,-,0.57,05_,3658
TIME,01:52,-,01.52,0152,3658
CALORIES,14,,14,14,3658
SPEED,602,-,602,204,3659
WATTS,196,,196,19_,3659
CADENCE,55,,55,55,3659
DISTANCE,0.57,-,057,0_,3659
TIME,01:52,,0.152,0152,3659
CALORIES,14,,14,14,3659
SPEED,20.4,-,20.4,204,3660
WATTS,196,,196,19_,3660
CADENCE,55,,55,55,3660
DISTANCE,0.57,-,057,05_,3660
TIME,01:52,-,0.152,0152,3660
CALORIES,14,,14,14,3660
SPEED,602,-,h 02,204,3661
WATTS,196,,196,19_,3661
CADENCE,55,,55,55,3661
DISTANCE,0.5,-,0.57,05_,3661
TIME,01:52,-,01.52,0152,3661
CALORIES,14,,hi,14,3661
SPEED,602,-,20.5,209,3662
WATTS,196,,196,19_,3662
CADENCE,55,,55,55,3662
DISTANCE,0.5.,-,.50,05_,3662
TIME,01:52,-,25:10,01152,3662
CALORIES,14,,14,14,3662
SPEED,602,0,20.4,204,3663
WATTS,196,,196,19_,3663
CADENCE,55,_1,55,55,3663
DISTANCE,0.57,-,.50,05_,3663
TIME,01:52,,251.0,0152,3663
CALORIES,14,,14,14,3663
SPEED,602,0,6.02,204,3664
WATTS,196,,196,19_,3664
CADENCE,55,,55,55,3664
DISTANCE,0.57,-,050,805_,3664
TIME,01:52,-,0.152,0152,3664
CALORIES,14,,14,14,3664
SPEED,602,-,602,204,3665
WATTS,196,,196,19_,3665
CADENCE,55,,55,55,3665
DISTANCE,0.57,-,057,05_,3665
TIME,01:52,-,25.10,0152,3665
CALORIES,14,,14,14,3665
SPEED,602,-,602,204,3666
WATTS,196,,196,19_,3666
CADENCE,55,,55,95,3666
DISTANCE,0.57,-,0.57,805_,3666
TIME,01:52,,01.52,0152,3666
CALORIES,14,,14,14,3666
SPEED,602,-,6.02,204,3667
WATTS,196,,196,19_,3667
CADENCE,55,_11,55,55,3667
DISTANCE,0.57,-,057,05_,3667
TIME,0.1:52,-,01.52,0152,3667
CALORIES,14,,14,14,3667
SPEED,20.4,-,6 02,204,3668
WATTS,196,,196,19_,3668
CADENCE,55,111,55,95,3668
DISTANCE,0.57,-,057,805_,3668
TIME,01:52,,0 .52,0152,3668
CALORIES,14,,14,14,3668
SPEED,602,-,602,204,3669
WATTS,196,196,196,196,3669
CADENCE,55,_1,55,55,3669
DISTANCE,0.57,-,.50,05_,3669
TIME,01:52,,01.52,0152,3669
CALORIES,14,,h!,14,3669
SPEED,602,-,20.4,204,3670
WATTS,196,196,196,196,3670
CADENCE,55,1,55,95,3670
DISTANCE,0.57,-,050,05_,3670
TIME,01:53,-,25:1.0,0115_,3670
CALORIES,14,,14,14,3670
SPEED,20.4,-,6.02,204,3671
WATTS,196,,196,19_,3671
CADENCE,55,_,55,95,3671
DISTANCE,0.57,-,0.57,053,3671
TIME,01:53,-,07.53,0153,3671
CALORIES,14,,14,14,3671
SPEED,20.4,-,602,204,3672
WATTS,196,196,196,196,3672
CADENCE,55,11,55,55,3672
DISTANCE,0.57,-,0.57,8_5_,3672
TIME,01:53,-,07.53,0153,3672
CALORIES,14,,14,14,3672
SPEED,20.4,-,6 02,204,3673
WATTS,196,,196,19_,3673
CADENCE,55,_1,55,55,3673
DISTANCE,0.57,-,0.57,05_,3673
TIME,0.1:53,,651.0,0153,3673
CALORIES,14,,Hi,14,3673
SPEED,602,-,20.4,204,3674
WATTS,196,,196,19_,3674
CADENCE,55,,55,55,3674
DISTANCE,0.57,-,057,05_,3674
TIME,65:1.0,-,01.53,01153,3674
CALORIES,14,,14,14,3674
SPEED,20.4,-,602,204,3675
WATTS,196,196,196,196,3675
CADENCE,55,_,55,55,3675
DISTANCE,0.57,-,0.57,053,3675
TIME,0.1:53,-,01.53,0153,3675
CALORIES,14,,14,14,3675
SPEED,602,-1,602,2041,3676
WATTS,196,,196,19_,3676
CADENCE,55,_1,55,55,3676
DISTANCE,0.57,-,057,05_,3676
TIME,0.1:53,-,0.1.53,01153,3676
CALORIES,14,,hi,14,3676
SPEED,20.4,-,h 02,204,3677
WATTS,196,,196,19_,3677
CADENCE,55,11,59,59,3677
DISTANCE,0.57,-,0.57,053,3677
TIME,0.1:53,-,01.53,0153,3677
CALORIES,14,,4,14,3677
SPEED,h02,-,20.4,204,3678
WATTS,196,,196,19_,3678
CADENCE,55,1,55,55,3678
DISTANCE,0.57,-,0.57,05_,3678
TIME,,,,,3678
CALORIES,14,,14,14,3678
SPEED,20.4,8,60E,_04,3679
WATTS,196,,196,19_,3679
CADENCE,55,__11,55,55,3679
DISTANCE,0.57,-,057,05_,3679
TIME,01:53,,651.0,0153,3679
CALORIES,14,,14,14,3679
SPEED,602,-,h0E,_04,3680
WATTS,196,,196,19_,3680
CADENCE,55,_11,55,55,3680
DISTANCE,0.58,-,059,05_,3680
TIME,07:53,-,07:53,01153,3680
CALORIES,14,,14,14,3680
SPEED,20.4,-,6 02,204,3681
WATTS,196,196,196,196,3681
CADENCE,55,,59,59,3681
DISTANCE,0.58,-,05H,05_,3681
TIME,01:53,,651.0,0153,3681
CALORIES,14,,14,14,3681
SPEED,20.4,-,8.02,209,3682
WATTS,196,,196,1__,3682
CADENCE,55,,55,56,3682
DISTANCE,0.58,-,058,805_,3682
TIME,01:53,,E51 0,0153,3682
CALORIES,14,,14,14,3682
SPEED,20.8,-,20.8,208,3683
WATTS,,_,388,_88,3683
CADENCE,55,9,58,58,3683
DISTANCE,850,-,850,058,3683
TIME,0.1:53,-,6510,0153,3683
CALORIES,14,,14,14,3683
SPEED,902,-,20.8,208,3684
WATTS,,,388,_8_,3684
CADENCE,59,__,58,58,3684
DISTANCE,0.58,-,850,058,3684
TIME,01:53,,651.0,0153,3684
CALORIES,14,,14,14,3684
SPEED,27.6,-,6.02,_n8,3685
WATTS,,,389,_8_,3685
CADENCE,58,,58,58,3685
DISTANCE,0.58,-,058,05_,3685
TIME,01:53,-,6510,0153,3685
CALORIES,14,,14,14,3685
SPEED,912,-,27.8,278,3686
WATTS,,,-20,_2_,3686
CADENCE,58,,59,58,3686
DISTANCE,0.58,-,058,05_,3686
TIME,01:53,-,65:10,011_3,3686
CALORIES,14,,14,14,3686
SPEED,912,-,27.6,278,3687
WATTS,,,,22_,3687
CADENCE,58,__1,58,58,3687
DISTANCE,0.58,-,058,05_,3687
TIME,01:53,-,65:1.0,01153,3687
CALORIES,14,,14,14,3687
SPEED,27.6,-,2.10,218,3688
WATTS,,,22.,22_,3688
CADENCE,58,__,58,58,3688
DISTANCE,0.58,-,0.50,0_,3688
TIME,0.1:53,-,6510,0153,3688
CALORIES,14,,14,14,3688
SPEED,912,-,18,218,3689
WATTS,,,,22_,3689
CADENCE,58,__111,58,58,3689
DISTANCE,850,-,050,05_,3689
TIME,0.1:53,-,071.53,01153,3689
CALORIES,14,,hi,14,3689
SPEED,2.1.6,-,2.16,216,3690
WATTS,,,221.,22_,3690
CADENCE,58,_1,58,58,3690
DISTANCE,0.58,-,058,05_,3690
TIME,0.1:53,08,6510,0153,3690
CALORIES,14,,14,14,3690
SPEED,912,-,2 1.6,216,3691
WATTS,,,,22_,3691
CADENCE,58,__1,58,58,3691
DISTANCE,0.58,-,058,058,3691
TIME,01:53,-,07.53,0153,3691
CALORIES,14,,14,14,3691
SPEED,912,-,31.2,216,3692
WATTS,,,,22_,3692
CADENCE,58,,58,58,3692
DISTANCE,0.58,-,850,0_,3692
TIME,65:1.0,-,0.1.53,01153,3692
CALORIES,14,,Hi,14,3692
SPEED,912,-,2.16,216,3693
WATTS,224,221,,221,3693
CADENCE,58,1_1,53,58,3693
DISTANCE,0.58,-,350,05_,3693
TIME,0.1:53,,651.0,0153,3693
CALORIES,14,,14,14,3693
SPEED,912,-,2.16,216,3694
WATTS,224,221,224,22_,3694
CADENCE,58,,56,58,3694
DISTANCE,850,-,050,05_,3694
TIME,0.1:53,-,65:1.0,01153,3694
CALORIES,14,,hi,14,3694
SPEED,21.6,-,2.16,216,3695
WATTS,,,224,22_,3695
CADENCE,58,,58,58,3695
DISTANCE,0.58,-,650,0_,3695
TIME,65:10,-,65:10,01153,3695
CALORIES,14,,14,14,3695
SPEED,912,-,31.2,216,3696
WATTS,,,,22_,3696
CADENCE,58,_111,58,58,3696
DISTANCE,0.58,-,058,05_,3696
TIME,01:53,-,6510,0153,3696
CALORIES,14,,14,14,3696
SPEED,912,-,91.2,216,3697
WATTS,,,,22_,3697
CADENCE,58,11,58,58,3697
DISTANCE,0.58,-,050,05_,3697
TIME,07:53,-,053,0153,3697
CALORIES,14,,hi,14,3697
SPEED,912,-,2.16,_16,3698
WATTS,,,,22_,3698
CADENCE,58,11__,85,58,3698
DISTANCE,0.58,-,850,05_,3698
TIME,01:53,88,E511,0153,3698
CALORIES,14,,14,14,3698
SPEED,2.1.6,-,2.16,216,3699
WATTS,,,,22_,3699
CADENCE,58,,58,58,3699
DISTANCE,0.58,-,058,05_,3699
TIME,0.1:53,,01.53,0153,3699
CALORIES,14,,14,14,3699
