landmark,pp1,ss1,pp2,ss2,frame
WATTS,1-,,1-,21_,2834
CADENCE,57,,65,51,2834
DISTANCE,0.42,-,26.0,04_,2834
TIME,0.1:25,,521.0,0125,2834
CALORIES,10,,10,10,2834
SPEED,2.1.2,-,21.2,212,2835
WATTS,274,211,1-,211,2835
CADENCE,57,1,57,57,2835
DISTANCE,0.42,-,26.0,04_,2835
TIME,01:25,-,521.0,0125,2835
CALORIES,10,,10,10,2835
SPEED,21.2,-,21.2,212,2836
WATTS,1,,1-,21_,2836
CADENCE,57,,57,51,2836
DISTANCE,0.42,-,260,04_,2836
TIME,0.1:25,-,0.1:25,01125,2836
CALORIES,10,,10,10,2836
SPEED,21.2,-,2.12,212,2837
WATTS,974,211,1-,21_,2837
CADENCE,57,,57,51,2837
DISTANCE,0.42,-,26.0,04_,2837
TIME,01:25,,52:10,01125,2837
CALORIES,10,,10,10,2837
SPEED,21.2,-,21.2,212,2838
WATTS,974,211,1-,211,2838
CADENCE,57,,,97,2838
DISTANCE,0.42,-,042,042,2838
TIME,01:25,-,521.0,0125,2838
CALORIES,10,,10,10,2838
SPEED,271.2,-,21.2,_12,2839
WATTS,1-,,,21_,2839
CADENCE,57,1,65,57,2839
DISTANCE,0.42,-,042,0_,2839
TIME,01:25,,071.25,01125,2839
CALORIES,10,,10,10,2839
SPEED,21.2,-,21.2,212,2840
WATTS,1-,,1-,21_,2840
CADENCE,57,__,57,51,2840
DISTANCE,0.42,-,2h 0,04_,2840
TIME,0.1:25,-,01.25,0125,2840
CALORIES,10,,10,10,2840
SPEED,21.2,-,2.12,212,2841
WATTS,,211,1-,211,2841
CADENCE,57,1_,57,57,2841
DISTANCE,0.42,-,26.0,0_,2841
TIME,0.1:25,,5210,0125,2841
CALORIES,10,,10,10,2841
SPEED,2.1.2,-,21.2,212,2842
WATTS,1-,,1-,21_,2842
CADENCE,57,1,57,51,2842
DISTANCE,0.42,-,26.0,04_,2842
TIME,0.1:25,,52.10,0125,2842
CALORIES,10,,10,10,2842
SPEED,212,-,21.2,212,2843
WATTS,314,2111,1-,211,2843
CADENCE,57,1,57,51,2843
DISTANCE,0.42,-,26.0,0_,2843
TIME,01:25,,071.25,01125,2843
CALORIES,10,,10,10,2843
SPEED,2.1.2,-,2.12,212,2844
WATTS,314,211,1-,211,2844
CADENCE,,11,57,51,2844
DISTANCE,0.42,-,26.0,04_,2844
TIME,0.1:25,-,5210,0125,2844
CALORIES,10,,10,10,2844
SPEED,212,-,21.2,212,2845
WATTS,1-,,1-,21_,2845
CADENCE,57,11,57,57,2845
DISTANCE,0.42,-,042,0_,2845
TIME,07:25,,52:10,01125,2845
CALORIES,10,,10,10,2845
SPEED,212,n,3.12,_12,2846
WATTS,1-,,,21_,2846
CADENCE,57,,57,51,2846
DISTANCE,0.42,-,260,0__,2846
TIME,01:25,,52.1 0,0125,2846
CALORIES,10,,10,10,2846
SPEED,2.1.2,-,21.2,212,2847
WATTS,314,211,1-1,21_,2847
CADENCE,,9,57,51,2847
DISTANCE,0.42,-,26.0,04_,2847
TIME,01:25,,01.25,0125,2847
CALORIES,10,,10,10,2847
SPEED,2.1.2,-,2.12,212,2848
WATTS,,211,1-1,21_,2848
CADENCE,57,1,57,51,2848
DISTANCE,0.42,-,26.0,04_,2848
TIME,01:25,,521.0,0125,2848
CALORIES,10,,10,10,2848
SPEED,2.1.2,-,21.2,212,2849
WATTS,1-,,11-,21_,2849
CADENCE,57,,57,57,2849
DISTANCE,0.42,-,0.42,04_,2849
TIME,0.1:25,-,0..25,0125,2849
CALORIES,10,,10,10,2849
SPEED,21.2,-,21.2,212,2850
WATTS,214,211,-1,211,2850
CADENCE,57,11,57,51,2850
DISTANCE,0.42,-,042,042,2850
TIME,01:25,-,52.10,0125,2850
CALORIES,10,,10,10,2850
SPEED,212,-,21.2,212,2851
WATTS,15,,,21_,2851
CADENCE,57,_,57,51,2851
DISTANCE,0.42,-,26.0,04_,2851
TIME,01:25,-,521.0,0125,2851
CALORIES,10,,10,10,2851
SPEED,21.2,-,21.2,212,2852
WATTS,1-,,,21_,2852
CADENCE,57,_,65,51,2852
DISTANCE,0.42,-,042,0_,2852
TIME,01:25,-,521.0,0125,2852
CALORIES,10,,10,10,2852
SPEED,212,-,21.2,212,2853
WATTS,,211,1-,211,2853
CADENCE,57,11,57,57,2853
DISTANCE,0.42,-,0.42,04_,2853
TIME,01:25,-,521.0,0125,2853
CALORIES,10,,10,10,2853
SPEED,2.1.2,-,21.2,212,2854
WATTS,1-,,,21_,2854
CADENCE,57,_1,_5,57,2854
DISTANCE,0.42,-,260,0_,2854
TIME,0.1:25,,01.25,0125,2854
CALORIES,10,,10,10,2854
SPEED,2.1.2,-,21.2,212,2855
WATTS,1-,,1,21_,2855
CADENCE,57,_11,,91,2855
DISTANCE,0.42,-,26.0,04_,2855
TIME,07:25,-,521.0,0125,2855
CALORIES,10,,10,10,2855
SPEED,2.1.2,-,2.12,212,2856
WATTS,1-,,1-,21_,2856
CADENCE,57,_1,57,51,2856
DISTANCE,0.42,-,26.0,04_,2856
TIME,01:25,-,0.1:25,01125,2856
CALORIES,10,,10,10,2856
SPEED,212,-,21.2,212,2857
WATTS,314,211,1-,21_,2857
CADENCE,,9,57,51,2857
DISTANCE,0.42,-,26.0,0_,2857
TIME,01:25,,07.25,0125,2857
CALORIES,10,,10,10,2857
SPEED,212,-,21.2,212,2858
WATTS,214,211,1-,21_,2858
CADENCE,57,11,15,51,2858
DISTANCE,0.42,-,260,0_,2858
TIME,01:25,-,521.0,0125,2858
CALORIES,10,,10,10,2858
SPEED,212,-,21.2,212,2859
WATTS,14,,1-,21_,2859
CADENCE,57,,57,51,2859
DISTANCE,0.42,-,2h 0,04_,2859
TIME,0.1:25,-,521.0,0125,2859
CALORIES,10,,10,10,2859
SPEED,21.2,-,21.2,212,2860
WATTS,214,,,21_,2860
CADENCE,57,_,57,57,2860
DISTANCE,0.42,-,0.42,042,2860
TIME,0.1:25,-,521.0,0125,2860
CALORIES,10,,10,10,2860
SPEED,212,-,21.2,212,2861
WATTS,214,211,1-,211,2861
CADENCE,57,1,57,51,2861
DISTANCE,0.42,-,042,042,2861
TIME,0.1:26,-,921.0,0126,2861
CALORIES,10,,10,10,2861
SPEED,212,-,21.2,212,2862
WATTS,274,211,,211,2862
CADENCE,57,_,65,51,2862
DISTANCE,0.42,-,2h0,04_,2862
TIME,01:26,-,921.0,0126,2862
CALORIES,10,,10,10,2862
SPEED,2.1.2,-,2,212,2863
WATTS,14,211,1-,211,2863
CADENCE,57,1_,57,51,2863
DISTANCE,0.42,-,0.42,0_,2863
TIME,01:26,-,921.0,0126,2863
CALORIES,10,,10,10,2863
SPEED,2.1.2,-,21.2,_12,2864
WATTS,314,211,1-,21_,2864
CADENCE,,1111,57,51,2864
DISTANCE,0.42,-,0.42,04_,2864
TIME,01:26,-,01.26,0126,2864
CALORIES,10,,10,10,2864
SPEED,2.1.2,-,21.2,212,2865
WATTS,314,211,,211,2865
CADENCE,57,,57,51,2865
DISTANCE,0.42,-,2..0,04_,2865
TIME,01:26,-,0.1:25,01126,2865
CALORIES,10,,10,10,2865
SPEED,2.1.2,-,1.2,212,2866
WATTS,274,211,1-,211,2866
CADENCE,57,11,57,51,2866
DISTANCE,0.42,-,0.42,042,2866
TIME,0.1:26,-,01.25,0126,2866
CALORIES,10,,10,10,2866
SPEED,21.2,-,21.2,212,2867
WATTS,1-,,,21_,2867
CADENCE,57,9,_5,57,2867
DISTANCE,0.43,-,2h0,04_,2867
TIME,01:26,-,52.1.0,0126,2867
CALORIES,10,,10,10,2867
SPEED,2.1.2,-,2.12,212,2868
WATTS,274,211,1-,211,2868
CADENCE,57,_,57,51,2868
DISTANCE,0.43,-,,04_,2868
TIME,01:26,-,01.25,0126,2868
CALORIES,10,,10,10,2868
SPEED,2.1.2,-,21.2,212,2869
WATTS,1-,,,21_,2869
CADENCE,57,_,57,51,2869
DISTANCE,0.43,-,EHD,0_,2869
TIME,07:26,-,9210,0126,2869
CALORIES,10,,10,10,2869
SPEED,2.1.2,-,2.12,212,2870
WATTS,314,211,1-,21_,2870
CADENCE,57,_1__,57,51,2870
DISTANCE,0.43,-,EHD,04_,2870
TIME,01:26,-,0.126,l1126,2870
CALORIES,10,,10,10,2870
SPEED,212,-,2,212,2871
WATTS,214,211,1-1,211,2871
CADENCE,57,_,57,51,2871
DISTANCE,EHD,-,Eh 0,n4_,2871
TIME,01:26,-,01.26,0126,2871
CALORIES,10,,10,10,2871
SPEED,21.2,-,21.2,212,2872
WATTS,,211,1-,211,2872
CADENCE,57,1_,65,51,2872
DISTANCE,EHD,-,,04_,2872
TIME,01:26,-,921.0,0126,2872
CALORIES,10,,10,10,2872
SPEED,212,-,21.2,212,2873
WATTS,314,211,1-,211,2873
CADENCE,5.,_1_1,57,51,2873
DISTANCE,0.43,-,Eh0,0_,2873
TIME,01:26,-,01.25,0126,2873
CALORIES,10,,10,10,2873
SPEED,212,-,21.2,212,2874
WATTS,1-,,1-,21_,2874
CADENCE,57,_,57,51,2874
DISTANCE,0.43,-,Eh0,0_,2874
TIME,0.1:26,-,01.26,0126,2874
CALORIES,10,,10,10,2874
SPEED,2.1.2,-,21.2,212,2875
WATTS,1-,,,21_,2875
CADENCE,57,_1,57,51,2875
DISTANCE,0.43,-,Eh 0,04_,2875
TIME,0.1:26,-,01:26,01126,2875
CALORIES,10,,10,10,2875
SPEED,212,-,2.12,212,2876
WATTS,1-,,1-,21_,2876
CADENCE,57,__1,57,51,2876
DISTANCE,0.43,-,EHD,04_,2876
TIME,01:26,-,0.126,0126,2876
CALORIES,10,,10,10,2876
SPEED,2.1.2,-,21.2,212,2877
WATTS,,211,1-,21_,2877
CADENCE,5,1_1,57,51,2877
DISTANCE,0.43,-,Eh0,0_,2877
TIME,01:26,,0.125,0126,2877
CALORIES,10,,10,10,2877
SPEED,2.1.2,-,21.2,212,2878
WATTS,214,211,1-,211,2878
CADENCE,57,_1,65,57,2878
DISTANCE,EHD,-,,0_,2878
TIME,01:26,-,0726,0126,2878
CALORIES,10,,10,10,2878
SPEED,21.2,-,21.2,212,2879
WATTS,15,,1-,21_,2879
CADENCE,57,_,57,51,2879
DISTANCE,EHD,-,EHD,04_,2879
TIME,01:26,-,0.126,0126,2879
CALORIES,10,,10,10,2879
SPEED,21.2,-,21.2,2121,2880
WATTS,314,211,,21_,2880
CADENCE,57,11,.5,57,2880
DISTANCE,0.43,-,EhD,04_,2880
TIME,07:26,-,521.0,0126,2880
CALORIES,10,,10,10,2880
SPEED,2.1.2,-,21.2,212,2881
WATTS,374,211,1-,211,2881
CADENCE,57,_1,57,57,2881
DISTANCE,0.43,-,660,0_,2881
TIME,01:26,-,0.126,0126,2881
CALORIES,10,,10,10,2881
SPEED,2.1.2,-,21.2,212,2882
WATTS,15,,,21_,2882
CADENCE,57,1_,65,57,2882
DISTANCE,0.43,-,E6D,0_,2882
TIME,0.1:26,-,0.126,0126,2882
CALORIES,10,,10,10,2882
SPEED,2.1.2,-,21.2,212,2883
WATTS,,,,21_,2883
CADENCE,57,_,57,57,2883
DISTANCE,EHD,-,E60,04_,2883
TIME,0.1:26,-,01.26,0126,2883
CALORIES,10,,10,10,2883
SPEED,21.2,-,21.2,212,2884
WATTS,374,211,1-,21_,2884
CADENCE,5,_1,57,57,2884
DISTANCE,0.43,-,EH0,04_,2884
TIME,01:26,-,01.25,0126,2884
CALORIES,10,,10,10,2884
SPEED,212,-,21.2,212,2885
WATTS,15,,,21_,2885
CADENCE,57,1,57,57,2885
DISTANCE,0.43,-,E6'D,0_,2885
TIME,01:26,-,01.26,0126,2885
CALORIES,10,,10,10,2885
SPEED,21.2,-,21.2,212,2886
WATTS,,,,21_,2886
CADENCE,57,1,57,51,2886
DISTANCE,EHD,-,EhD,04_,2886
TIME,01:26,,01.25,0126,2886
CALORIES,10,,10,10,2886
SPEED,212,-,2,212,2887
WATTS,314,211,1-,21_,2887
CADENCE,57,_,57,51,2887
DISTANCE,0.43,-,EhD,0_,2887
TIME,01:26,-,52.10,0126,2887
CALORIES,,,10,1l1,2887
SPEED,21.2,-,21.2,212,2888
WATTS,314,211,1-,211,2888
CADENCE,57,,L5,5_1,2888
DISTANCE,0.43,-,EhD,04_,2888
TIME,01:26,-,01.26,0126,2888
CALORIES,10,,10,10,2888
SPEED,2.1.2,-,21.2,212,2889
WATTS,314,211,1-,21_,2889
CADENCE,57,_1,57,51,2889
DISTANCE,0.43,-,EHD,04_,2889
TIME,01:25,-,92.10,0126,2889
CALORIES,10,,10,10,2889
SPEED,212,-,21.2,212,2890
WATTS,274,211,1-,211,2890
CADENCE,57,_,57,51,2890
DISTANCE,EHD,-,EHD,04_,2890
TIME,0.71:2,-,62.10,0127,2890
CALORIES,10,,10,10,2890
SPEED,212,-,21.2,212,2891
WATTS,374,211,-0,211,2891
CADENCE,,9,,51,2891
DISTANCE,0.43,-,E6D,04_,2891
TIME,01:2,,01.27,0127,2891
CALORIES,10,,101,1n,2891
SPEED,2.1.2,-,21.2,212,2892
WATTS,374,211,1-,211,2892
CADENCE,57,1,57,57,2892
DISTANCE,0.43,-,Eh0,0_,2892
TIME,01:27,-,01.27,0127,2892
CALORIES,10,,10,10,2892
SPEED,21.2,-,21.2,212,2893
WATTS,374,211,1-,211,2893
CADENCE,57,_1,571,51,2893
DISTANCE,EHD,-,E60,04_,2893
TIME,01:27,-,01.27,0127,2893
CALORIES,10,,10,10,2893
SPEED,21.2,-,21.2,212,2894
WATTS,,211,-0,211,2894
CADENCE,,9,,51,2894
DISTANCE,0.43,-,Eh'0,04_,2894
TIME,01:27,,01:27,01127,2894
CALORIES,10,,10,10,2894
SPEED,21.2,-,21.2,212,2895
WATTS,374,211,1-,211,2895
CADENCE,,9,,51,2895
DISTANCE,0.43,-,,04_,2895
TIME,01:27,-,0.1:27,0_27,2895
CALORIES,,,10,10,2895
SPEED,2.1.2,-,21.2,212,2896
WATTS,314,211,1-,211,2896
CADENCE,5.,1_,57,51,2896
DISTANCE,0.43,-,EH'0,0_,2896
TIME,01:27,-,0.1.27,0127,2896
CALORIES,,,10,10,2896
SPEED,212,-,21.2,212,2897
WATTS,274,211,1-,211,2897
CADENCE,57,_,57,51,2897
DISTANCE,0.43,-,E60,04_,2897
TIME,01:27,-,01.27,0127,2897
CALORIES,,,10,10,2897
SPEED,21.2,-,21.2,212,2898
WATTS,274,211,1-,211,2898
CADENCE,57,_,57,51,2898
DISTANCE,EHD,-,EHD,04_,2898
TIME,01:27,-,0.1:27,01127,2898
CALORIES,10,,10,10,2898
SPEED,21.2,-,21.2,212,2899
WATTS,274,211,1-,211,2899
CADENCE,,9,,51,2899
DISTANCE,0.43,-,Eh0,04_,2899
TIME,01:2,-,0210,0127,2899
CALORIES,10,,10,10,2899
