landmark,pp1,ss1,pp2,ss2,frame
CADENCE,61,_1,--,6_,3742
DISTANCE,0.59,-,0.85,0_,3742
TIME,0.1:55,,55:1.0,01155,3742
CALORIES,14,,14,14,3742
SPEED,E.22,-,22.3,223,3743
WATTS,,,298,29_,3743
CADENCE,,,57,61,3743
DISTANCE,0.59,-,650,05_,3743
TIME,01:55,-,0.1:55,01155,3743
CALORIES,14,,14,14,3743
SPEED,622,-,22.3,223,3744
WATTS,,,298,29_,3744
CADENCE,,_1,L0,61,3744
DISTANCE,0.59,-,0.59,05_,3744
TIME,0.1:55,-,551.0,0155,3744
CALORIES,14,,14,14,3744
SPEED,6.22,-,22.3,22_,3745
WATTS,,,298,29_,3745
CADENCE,,1_,,61,3745
DISTANCE,0.59,-,0.53,05_,3745
TIME,01:55,88,5510,n155,3745
CALORIES,14,,14,14,3745
SPEED,6.22,a,22.7,2271,3746
WATTS,,,298,29_,3746
CADENCE,,_,_0,61,3746
DISTANCE,0.59,-,550,05_,3746
TIME,0.1:55,-,55:1.0,01165,3746
CALORIES,14,,hi,14,3746
SPEED,6.22,-,22.7,227,3747
WATTS,352,,256,25_,3747
CADENCE,,_1,,61,3747
DISTANCE,650,-,0.59,05_,3747
TIME,0.1:55,-,0.1:55,01155,3747
CALORIES,14,,14,14,3747
SPEED,,-,33,22_,3748
WATTS,356,21__,256,256,3748
CADENCE,,1,,61,3748
DISTANCE,0.59,-,550,059,3748
TIME,0.1:55,-,551.0,0155,3748
CALORIES,14,,14,14,3748
SPEED,6.22,-,22.7,227,3749
WATTS,356,,256,25_,3749
CADENCE,,_,07,61,3749
DISTANCE,650,-,650,0_,3749
TIME,0.1:55,-,0.155,n1__,3749
CALORIES,14,,14,14,3749
SPEED,622,-,22.7,221,3750
WATTS,966,,256,25_,3750
CADENCE,,_,,61,3750
DISTANCE,0.59,-,059,05_,3750
TIME,0.1:55,-,551.0,0155,3750
CALORIES,14,,14,14,3750
SPEED,22.7,-,22.7,227,3751
WATTS,356,256,256,256,3751
CADENCE,,_,,61,3751
DISTANCE,0.59,-,550,059,3751
TIME,0.1:55,,01.55,0155,3751
CALORIES,14,,14,14,3751
SPEED,6.22,-,22.71,227,3752
WATTS,,,256,25_,3752
CADENCE,,_1,,61,3752
DISTANCE,0.59,-,650,05_,3752
TIME,0.1:55,-,55.10,0155,3752
CALORIES,14,,14,14,3752
SPEED,6.22,-,22,227,3753
WATTS,356,,256,25_,3753
CADENCE,,_1,LO,61,3753
DISTANCE,0.59,-,7.59,0_,3753
TIME,0.1:55,-,551.0,0155,3753
CALORIES,14,,14,14,3753
SPEED,6.22,8,227,227,3754
WATTS,356,,256,25_,3754
CADENCE,,_,,61,3754
DISTANCE,0.59,-,0.55,059,3754
TIME,01:55,-,551.0,0155,3754
CALORIES,14,,14,14,3754
SPEED,22.7,-,22.7,227,3755
WATTS,356,,256,25_,3755
CADENCE,6,_,,61,3755
DISTANCE,650,-,650,05_,3755
TIME,01:55,-,01.55,0155,3755
CALORIES,14,,hi,14,3755
SPEED,22.7,-,227,221,3756
WATTS,356,,256,25_,3756
CADENCE,L,1,,61,3756
DISTANCE,0.59,-,650,0_,3756
TIME,0.1:55,-,0.1.55,0155,3756
CALORIES,14,,14,14,3756
SPEED,6.22,-,227,227,3757
WATTS,356,256,256,256,3757
CADENCE,,8,,61,3757
DISTANCE,0.59,-,650,05_,3757
TIME,07:55,,01.55,01155,3757
CALORIES,14,,14,14,3757
SPEED,6-22,-,622,227,3758
WATTS,366,,256,25_,3758
CADENCE,,_,,61,3758
DISTANCE,0.59,-,0.59,05_,3758
TIME,01:55,-,0.1.55,01155,3758
CALORIES,14,,hi,14,3758
SPEED,622,-,22.7,227,3759
WATTS,356,,256,25_,3759
CADENCE,,_,,61,3759
DISTANCE,650,-,650,0_,3759
TIME,0.1:55,-,0.:55,01155,3759
CALORIES,14,,hi,14,3759
SPEED,22.7,-,227,227,3760
WATTS,356,,256,25_,3760
CADENCE,L,1,,61,3760
DISTANCE,0.59,-,650,05_,3760
TIME,0.1:55,-,551.0,0155,3760
CALORIES,14,,14,14,3760
SPEED,22.7,-,22.7,227,3761
WATTS,966,,256,25_,3761
CADENCE,,8,,61,3761
DISTANCE,0.59,-,650,05_,3761
TIME,01:55,-,551.0,01155,3761
CALORIES,14,,hi,14,3761
SPEED,22.7,-1,227,2271,3762
WATTS,966,,256,25_,3762
CADENCE,,_,,61,3762
DISTANCE,0.59,-,0.59,05_,3762
TIME,01:56,-,01.56,0196,3762
CALORIES,14,,14,14,3762
SPEED,22.7,-,22.7,227,3763
WATTS,356,,256,25_,3763
CADENCE,,_1,,61,3763
DISTANCE,0.59,-,650,05_,3763
TIME,0.1:56,-,0 1.55,0156,3763
CALORIES,14,,14,14,3763
SPEED,6.22,8,227,227,3764
WATTS,956,,256,25_,3764
CADENCE,6,1_1,1,61,3764
DISTANCE,0.59,-,650,05_,3764
TIME,0.1:56,-,0 1.56,0156,3764
CALORIES,14,,14,14,3764
SPEED,22.7,-,6.22,227,3765
WATTS,356,,256,25_,3765
CADENCE,,8,,61,3765
DISTANCE,650,-,650,0_,3765
TIME,0.1:56,-,01.56,0156,3765
CALORIES,15,,14,14,3765
SPEED,22.7,-,227,221,3766
WATTS,356,,256,25_,3766
CADENCE,,_,,61,3766
DISTANCE,0.59,-,0.05,0_,3766
TIME,01:56,-,01.56,0156,3766
CALORIES,15,,14,1_,3766
SPEED,22.7,-,227,227,3767
WATTS,956,,256,25_,3767
CADENCE,,8,,61,3767
DISTANCE,650,-,650,05_,3767
TIME,01:56,-,0.156,0156,3767
CALORIES,15,,15,1_,3767
SPEED,6.22,8,22,227,3768
WATTS,256,,256,25_,3768
CADENCE,6,8,,61,3768
DISTANCE,0.59,-,550,0_,3768
TIME,071:56,-,01:56,01156,3768
CALORIES,15,,15,15,3768
SPEED,622,-,22.7,227,3769
WATTS,956,,952,25_,3769
CADENCE,,8,,61,3769
DISTANCE,650,-,0.59,05_,3769
TIME,0.1:56,,3510,0156,3769
CALORIES,15,,15,15,3769
SPEED,6.22,-,22.71,221,3770
WATTS,966,,256,25_,3770
CADENCE,6,8,7,61,3770
DISTANCE,0.59,-,650,05_,3770
TIME,01:56,-,351.0,0156,3770
CALORIES,15,,15,15,3770
SPEED,22.7,-,622,227,3771
WATTS,356,,256,25_,3771
CADENCE,,8,,61,3771
DISTANCE,0.59,-,L.-1-,05_,3771
TIME,01:56,,01.56,01156,3771
CALORIES,15,,15,15,3771
SPEED,6.22,-,227,227,3772
WATTS,966,,256,25_,3772
CADENCE,6,_1,,61,3772
DISTANCE,0.60,-,690,06_,3772
TIME,01:56,-,01.55,0156,3772
CALORIES,15,,15,15,3772
SPEED,6.22,-,227,227,3773
WATTS,356,256,256,256,3773
CADENCE,,_1,,61,3773
DISTANCE,0.60,-,LIEIL,060,3773
TIME,0.1:56,-,01.56,01156,3773
CALORIES,15,,15,15,3773
SPEED,22.7,-,22.7,227,3774
WATTS,956,,256,25_,3774
CADENCE,L,__,,61,3774
DISTANCE,0.60,-,09.0,06_,3774
TIME,01:56,-,0.1.56,01156,3774
CALORIES,15,,15,15,3774
SPEED,22.7,-,227,227,3775
WATTS,356,256,256,256,3775
CADENCE,,_1,,61,3775
DISTANCE,0.60,-,Li.EL,06_,3775
TIME,0.1:56,-,07.56,0156,3775
CALORIES,15,,15,15,3775
SPEED,22.7,-1,227,2271,3776
WATTS,256,256,256,256,3776
CADENCE,,_,,61,3776
DISTANCE,0.60,-,Li C,06_,3776
TIME,01:56,01_1_,07.56,0156,3776
CALORIES,15,,15,15,3776
SPEED,22.7,-,22.7,227,3777
WATTS,356,,256,25_,3777
CADENCE,6,_1,,61,3777
DISTANCE,0.60,-,0.60,06_,3777
TIME,01:56,-,0.1:56,01156,3777
CALORIES,15,,15,15,3777
SPEED,22.7,-,22.7,227,3778
WATTS,356,,256,25_,3778
CADENCE,6,51,,61,3778
DISTANCE,0.60,-,09.0,06_,3778
TIME,0.1:56,-,0.1:56,01156,3778
CALORIES,15,,15,1_,3778
SPEED,22.7,-1,227,2271,3779
WATTS,256,256,256,256,3779
CADENCE,,_,6,61,3779
DISTANCE,0.60,-,09.0,06_,3779
TIME,0.1:56,-,351.0,0156,3779
CALORIES,15,,15,15,3779
SPEED,6.22,-,227,227,3780
WATTS,266,,256,25_,3780
CADENCE,,_11,,61,3780
DISTANCE,0.60,-,Li.CIL,060,3780
TIME,0.1:56,-,0.1:55,01156,3780
CALORIES,15,,15,15,3780
SPEED,22.7,-,622,227,3781
WATTS,956,,256,25_,3781
CADENCE,,8,,61,3781
DISTANCE,0.60,-,,060,3781
TIME,0.1:56,,01:56,01156,3781
CALORIES,15,,15,15,3781
SPEED,6.22,-,22.7,227,3782
WATTS,356,,256,25_,3782
CADENCE,,8,,61,3782
DISTANCE,0.60,-,050,06_,3782
TIME,0.1:56,,95:1.0,01156,3782
CALORIES,15,,15,15,3782
SPEED,6.22,-,22.7,22_1,3783
WATTS,966,,256,25_,3783
CADENCE,,_1,,61,3783
DISTANCE,0.60,-,0.60,06_,3783
TIME,01:56,,0.156,0156,3783
CALORIES,15,,15,15,3783
SPEED,6.22,-,22.71,227,3784
WATTS,256,256,256,256,3784
CADENCE,6,111,LO,61,3784
DISTANCE,0.60,-,0.60,06_,3784
TIME,01:56,-,0 1.55,0156,3784
CALORIES,15,,15,15,3784
SPEED,6.22,-1,227,227,3785
WATTS,956,,256,25_,3785
CADENCE,6,_,,61,3785
DISTANCE,0.60,-,0.60,06_,3785
TIME,0.1:56,,0 1.56,01_6,3785
CALORIES,15,,15,15,3785
SPEED,22.7,-,22,227,3786
WATTS,356,256,256,256,3786
CADENCE,,_1,,61,3786
DISTANCE,0.60,-,L.L,060,3786
TIME,01:56,,01.56,0156,3786
CALORIES,15,,15,15,3786
SPEED,22.7,-,227,221,3787
WATTS,256,256,256,256,3787
CADENCE,,111,1,61,3787
DISTANCE,0.60,-,090,06_,3787
TIME,01:56,,01.55,0156,3787
CALORIES,15,,15,15,3787
SPEED,,,,,3788
WATTS,356,256,256,256,3788
CADENCE,,_,,61,3788
DISTANCE,0.60,-,050,06_,3788
TIME,01:56,,0.1.55,0156,3788
CALORIES,15,,15,15,3788
SPEED,6.22,-,22.7,227,3789
WATTS,356,,256,25_,3789
CADENCE,6,__,,61,3789
DISTANCE,0.60,-,,060,3789
TIME,01:56,06,951.0,015_,3789
CALORIES,15,,15,15,3789
SPEED,6.22,-1,227,2271,3790
WATTS,356,256,256,256,3790
CADENCE,,_1,I_0,61,3790
DISTANCE,0.60,-,060,06_,3790
TIME,01:5,_,-51.0,015_,3790
CALORIES,15,,15,15,3790
SPEED,22.7,-,6.22,221,3791
WATTS,356,,256,25_,3791
CADENCE,6,__,,81,3791
DISTANCE,0.60,-,060,06_,3791
TIME,01:57,06,051.0,0159,3791
CALORIES,15,,15,15,3791
SPEED,622,-,227,227,3792
WATTS,356,,256,25_,3792
CADENCE,,8,,61,3792
DISTANCE,0.60,-,L.E1L,060,3792
TIME,01:57,-,651.0,0157,3792
CALORIES,15,,1-,1_,3792
SPEED,22.7,-,22,221,3793
WATTS,356,256,256,256,3793
CADENCE,,,,61,3793
DISTANCE,0.60,-,0.50,06_,3793
TIME,01:57,-,0.1:57,01157,3793
CALORIES,15,,15,15,3793
SPEED,22.7,-,227,227,3794
WATTS,356,,256,25_,3794
CADENCE,L,_1,,61,3794
DISTANCE,0.60,-,L.F1L,060,3794
TIME,071:57,,0157,0157,3794
CALORIES,15,,1-,1_,3794
SPEED,22.,-,22,227,3795
WATTS,356,,256,25_,3795
CADENCE,,1_,6,61,3795
DISTANCE,0.60,-,Li FILI,060,3795
TIME,07:57,,6510,0157,3795
CALORIES,15,,15,16,3795
SPEED,22.7,-,22,227,3796
WATTS,956,,256,25_,3796
CADENCE,6,_1,,61,3796
DISTANCE,0.60,-,LILIL,0_,3796
TIME,0.1:57,-,01.57,0157,3796
CALORIES,15,,1-1,1_,3796
SPEED,6-22,-,227,227,3797
WATTS,956,,256,25_,3797
CADENCE,6,_,,61,3797
DISTANCE,0.60,-,0.60,06_,3797
TIME,07:57,,01:57,01157,3797
CALORIES,15,,15,15,3797
SPEED,6.22,-1,22.7,2271,3798
WATTS,356,,256,25_,3798
CADENCE,6,_11,,61,3798
DISTANCE,0.60,-,0.60,06_,3798
TIME,0.1:57,88,01.57,0157,3798
CALORIES,15,,15,15,3798
SPEED,22.7,-,22.7,227,3799
WATTS,356,,256,25_,3799
CADENCE,6,_1,,61,3799
DISTANCE,0.60,-,09.0,06_,3799
TIME,0.1:57,,.510,0157,3799
CALORIES,15,,15,15,3799
