landmark,pp1,ss1,pp2,ss2,frame
DISTANCE,0.39,-,5E0,03_,2709
TIME,01:20,08,021.0,012n,2709
CALORIES,,,,9,2709
SPEED,20.8,0,20.8,208,2710
WATTS,-05,,205,20_,2710
CADENCE,56,1,56,56,2710
DISTANCE,0.39,-,6E0,03_,2710
TIME,01:21,,012.1,0121,2710
CALORIES,,,,9,2710
SPEED,802,-1,8.02,2081,2711
WATTS,205,,205,20_,2711
CADENCE,56,_,56,56,2711
DISTANCE,0.39,-,560,03_,2711
TIME,01:21,-,0.12.1,0121,2711
CALORIES,,,,9,2711
SPEED,802,-1,002,2081,2712
WATTS,-05,,205,20_,2712
CADENCE,56,__1111,56,56,2712
DISTANCE,0.39,-,66'0,038,2712
TIME,01:21,-,01.21,0121,2712
CALORIES,,,,9,2712
SPEED,20.8,-1,20.8,2081,2713
WATTS,205,,205,20_,2713
CADENCE,56,_,56,56,2713
DISTANCE,660,-,039,03_,2713
TIME,01:21,,01.21,0121,2713
CALORIES,,,67,9,2713
SPEED,20.8,-1,20.3,2081,2714
WATTS,205,205,205,205,2714
CADENCE,56,11,55,56,2714
DISTANCE,0.39,-,6E0,039,2714
TIME,01:21,-,01.2.,0121,2714
CALORIES,,,1,9,2714
SPEED,20.8,-1,8.02,2081,2715
WATTS,205,,205,20_,2715
CADENCE,56,_111,55,56,2715
DISTANCE,0.39,-,660,03_,2715
TIME,01:21,-,01.21,0121,2715
CALORIES,,,67,9,2715
SPEED,20.8,-1,20.8,2081,2716
WATTS,205,205,205,205,2716
CADENCE,56,__11,56,56,2716
DISTANCE,0.49,-,6F0,0_0,2716
TIME,01:21,-,01.2.1,0121,2716
CALORIES,,,,9,2716
SPEED,,-,20.5,208,2717
WATTS,205,,205,20_,2717
CADENCE,56,1_111,56,56,2717
DISTANCE,0.40,-,0h0,04_,2717
TIME,01:27,-,0210,0121,2717
CALORIES,,,,9,2717
SPEED,20.8,-1,20.8,2081,2718
WATTS,205,205,205,206,2718
CADENCE,56,,56,561,2718
DISTANCE,0.40,-,060,04_,2718
TIME,01:21,-,1.210,0121,2718
CALORIES,,,,9,2718
SPEED,802,-,20.2,208,2719
WATTS,205,,205,20_,2719
CADENCE,56,_111,56,56,2719
DISTANCE,0.40,-,0h0,04_,2719
TIME,01:21,08,1.21.0,0121,2719
CALORIES,,,,9,2719
SPEED,802,-1,20.8,2081,2720
WATTS,205,,205,20_,2720
CADENCE,56,1_,95,56,2720
DISTANCE,0.40,-,06.0,04_,2720
TIME,01:21,-,012.1,0121,2720
CALORIES,,,,9,2720
SPEED,20.8,-,20.6,208,2721
WATTS,205,,205,20_,2721
CADENCE,56,_,55,56,2721
DISTANCE,0.40,-,060,04_,2721
TIME,01:21,-,01:21,01121,2721
CALORIES,,,1,9,2721
SPEED,20.8,-1,20.8,2081,2722
WATTS,205,,205,20_,2722
CADENCE,56,_,55,56,2722
DISTANCE,0.40,-,060,0_,2722
TIME,01:21,-,0 1:2.1,01121,2722
CALORIES,,,F7,9,2722
SPEED,20.8,-,20.8,208,2723
WATTS,205,205,205,205,2723
CADENCE,56,,55,56,2723
DISTANCE,0.40,-,0h 0,04_,2723
TIME,01:21,-,012.1,0121,2723
CALORIES,,,,9,2723
SPEED,802,-,20.3,208,2724
WATTS,-05,,205,20_,2724
CADENCE,56,1_,55,56,2724
DISTANCE,0.40,-,040,04_,2724
TIME,01:21,08,210,0121,2724
CALORIES,,,,9,2724
SPEED,20.8,-,30.8,_08,2725
WATTS,-75,,205,20_,2725
CADENCE,56,7_,95,56,2725
DISTANCE,0.40,-,060,040,2725
TIME,01:21,,01:2,01121,2725
CALORIES,,,,9,2725
SPEED,802,-1,20.8,2081,2726
WATTS,205,,205,20_,2726
CADENCE,56,1,95,56,2726
DISTANCE,0.40,-,060,040,2726
TIME,,88,11:2,01121,2726
CALORIES,,,,9,2726
SPEED,802,-,20.8,208,2727
WATTS,205,205,205,206,2727
CADENCE,56,,56,561,2727
DISTANCE,0.40,-,06.0,0_,2727
TIME,01:21,,0.13,011_1,2727
CALORIES,,,F7,9,2727
SPEED,20.8,-1,20.8,2081,2728
WATTS,-05,,205,20_,2728
CADENCE,56,111,95,56,2728
DISTANCE,0.40,-,060,04_,2728
TIME,01:21,-,01.21,01121,2728
CALORIES,,,07,9,2728
SPEED,20.8,-,20.2,208,2729
WATTS,-05,,205,20_,2729
CADENCE,56,1_,56,56,2729
DISTANCE,0.40,-,06.0,04_,2729
TIME,01:21,-,2.10,0121,2729
CALORIES,,,27,9,2729
SPEED,20.8,-1,20.0,2081,2730
WATTS,-05,,205,20_,2730
CADENCE,56,1,95,56,2730
DISTANCE,0.40,-,06.0,0_,2730
TIME,01:21,-,02.10,0121,2730
CALORIES,,,67,9,2730
SPEED,802,-,20.3,208,2731
WATTS,205,,205,20_,2731
CADENCE,56,,55,56,2731
DISTANCE,0.40,-,06.0,040,2731
TIME,01:21,-,01.21,01121,2731
CALORIES,,,,9,2731
SPEED,,-,20.8,208,2732
WATTS,205,205,205,205,2732
CADENCE,56,1,56,56,2732
DISTANCE,0.40,-,060,04_,2732
TIME,01:21,-,1210,0121,2732
CALORIES,,,F7,9,2732
SPEED,,-,8.02,208,2733
WATTS,205,205,205,205,2733
CADENCE,56,,56,56,2733
DISTANCE,0.40,-,060,04_,2733
TIME,01:21,-,2.10,0121,2733
CALORIES,,,-,9,2733
SPEED,20.8,-,6.02,208,2734
WATTS,205,205,205,205,2734
CADENCE,56,,55,56,2734
DISTANCE,0.40,-,0.40,04_,2734
TIME,01:21,-,121.0,0121,2734
CALORIES,,,F7,9,2734
SPEED,20.8,-,20.8,208,2735
WATTS,975,,205,20_,2735
CADENCE,56,_,56,56,2735
DISTANCE,0.40,-,060,040,2735
TIME,01:21,-,0.1:2.1,01121,2735
CALORIES,,,07,9,2735
SPEED,20.8,-,20.5,208,2736
WATTS,205,205,205,205,2736
CADENCE,56,1,95,56,2736
DISTANCE,0.40,-,060,04_,2736
TIME,01:21,-,0 1:2 1,01121,2736
CALORIES,6,,,9,2736
SPEED,20.8,-,20.6,208,2737
WATTS,205,,205,20_,2737
CADENCE,56,_1,56,56,2737
DISTANCE,0.40,-,0.40,04_,2737
TIME,01:21,-,01.21,01121,2737
CALORIES,,,,9,2737
SPEED,20.8,-,20.8,208,2738
WATTS,205,205,205,206,2738
CADENCE,56,,55,56,2738
DISTANCE,0.40,-,060,04_,2738
TIME,01:2,-,01:2.1,01121,2738
CALORIES,,,07,9,2738
SPEED,20.8,-,20.3,208,2739
WATTS,205,,205,20_,2739
CADENCE,56,_,56,56,2739
DISTANCE,0.40,-,06.0,04_,2739
TIME,01:2,-,01.2.1,0121,2739
CALORIES,,,27,9,2739
SPEED,20.8,-1,20.8,2081,2740
WATTS,-05,,205,20_,2740
CADENCE,56,11,56,56,2740
DISTANCE,0.40,-,0h0,04_,2740
TIME,01:2,-,012.,012,2740
CALORIES,,,37,9,2740
SPEED,20.8,-1,20.0,2081,2741
WATTS,205,,205,20_,2741
CADENCE,56,1,56,56,2741
DISTANCE,0.40,-,060,100,2741
TIME,01:22,-,01.22,0122,2741
CALORIES,,,F7,9,2741
SPEED,802,-,20.E,208,2742
WATTS,205,,205,20_,2742
CADENCE,56,1_,56,56,2742
DISTANCE,0.40,-,06.0,040,2742
TIME,01:22,-,0722,0122,2742
CALORIES,,,57,9,2742
SPEED,20.8,-,8.02,208,2743
WATTS,205,,205,20_,2743
CADENCE,56,_1111,56,56,2743
DISTANCE,0.40,-,0.40,04_,2743
TIME,01:22,,01:22,01122,2743
CALORIES,,,,9,2743
SPEED,20.8,-,20.5,208,2744
WATTS,205,205,205,205,2744
CADENCE,56,,56,56,2744
DISTANCE,0.40,-,06.0,040,2744
TIME,01:22,-,0.1:22,01122,2744
CALORIES,,,,9,2744
SPEED,20.8,-,20.6,208,2745
WATTS,205,,205,20_,2745
CADENCE,56,,95,56,2745
DISTANCE,0.40,-,06.0,04_,2745
TIME,01:22,,0.1:22,01122,2745
CALORIES,,,,9,2745
SPEED,20.8,-,20.3,208,2746
WATTS,-05,,205,20_,2746
CADENCE,56,_111,55,56,2746
DISTANCE,0.40,-,06.0,040,2746
TIME,01:22,-,0.122,01122,2746
CALORIES,,,37,9,2746
SPEED,20.8,-,20.8,208,2747
WATTS,-05,,205,20_,2747
CADENCE,56,1_,56,56,2747
DISTANCE,0.40,-,06.0,0_,2747
TIME,01:22,-,01:22,01122,2747
CALORIES,,,,9,2747
SPEED,802,-1,20.8,2081,2748
WATTS,205,,205,20_,2748
CADENCE,56,,56,56,2748
DISTANCE,0.40,-,06 0,04_,2748
TIME,01:22,-,221.0,0122,2748
CALORIES,,,,9,2748
SPEED,802,-,20.3,208,2749
WATTS,205,,205,20_,2749
CADENCE,56,1,56,56,2749
DISTANCE,0.40,-,0.40,040,2749
TIME,01:22,-,01.22,0122,2749
CALORIES,,,,9,2749
SPEED,20.8,-,20.5,208,2750
WATTS,205,,205,20_,2750
CADENCE,56,_,56,56,2750
DISTANCE,0.40,-,0.40,n4_,2750
TIME,01:22,-,01.22,0122,2750
CALORIES,,,,9,2750
SPEED,802,-,8.02,208,2751
WATTS,205,,205,20_,2751
CADENCE,56,11,55,56,2751
DISTANCE,060,___,060,040,2751
TIME,01:22,,221.0,0122,2751
CALORIES,,,,9,2751
SPEED,802,-,20.3,208,2752
WATTS,205,,205,20_,2752
CADENCE,56,11,58,58,2752
DISTANCE,0.40,-,060,04_,2752
TIME,01:22,,22.10,0122,2752
CALORIES,,,,9,2752
SPEED,20.8,-1,20.,2081,2753
WATTS,205,,205,20_,2753
CADENCE,56,,55,56,2753
DISTANCE,0.40,-,0.40,040,2753
TIME,0.1:22,-,01:22,01122,2753
CALORIES,,,7,9,2753
SPEED,802,-1,20.2,2081,2754
WATTS,205,205,205,205,2754
CADENCE,56,,56,56,2754
DISTANCE,0.40,-,06.0,04_,2754
TIME,0.1:22,,0.1.22,0122,2754
CALORIES,,,C7,9,2754
SPEED,802,-1,20.8,2081,2755
WATTS,205,,205,20_,2755
CADENCE,56,,56,96,2755
DISTANCE,0.40,-,060,04_,2755
TIME,01:22,-,01:22,01122,2755
CALORIES,,,67,9,2755
SPEED,802,-1,20.8,2081,2756
WATTS,205,,205,20_,2756
CADENCE,56,,96,96,2756
DISTANCE,0.40,-,06 0,04_,2756
TIME,01:22,,221.0,0122,2756
CALORIES,,,07,9,2756
SPEED,802,-1,20.3,2081,2757
WATTS,205,,205,20_,2757
CADENCE,56,,55,56,2757
DISTANCE,0.40,-,060,04_,2757
TIME,01:22,,07:22,01122,2757
CALORIES,,,07,9,2757
SPEED,802,-1,20.6,2081,2758
WATTS,205,205,205,205,2758
CADENCE,56,,95,56,2758
DISTANCE,0.40,-,06.0,04_,2758
TIME,01:22,-,221.0,0122,2758
CALORIES,,,,9,2758
SPEED,802,-1,8.02,2081,2759
WATTS,205,,205,20_,2759
CADENCE,56,_,56,56,2759
DISTANCE,0.40,-,06 0,04_,2759
TIME,01:22,-,01.22,0122,2759
CALORIES,,,37,9,2759
SPEED,20.8,-,20.8,208,2760
WATTS,205,205,205,205,2760
CADENCE,56,1_111,55,56,2760
DISTANCE,0.40,-,0.40,04_,2760
TIME,01:22,-,71:22,01122,2760
CALORIES,,,,9,2760
SPEED,20.8,-,8.02,208,2761
WATTS,205,205,205,206,2761
CADENCE,56,,55,56,2761
DISTANCE,0.40,-,0h0,04_,2761
TIME,01:22,-,01.22,01122,2761
CALORIES,,,,9,2761
SPEED,20.8,-,20.5,208,2762
WATTS,205,205,205,205,2762
CADENCE,56,1111,55,56,2762
DISTANCE,0.40,-,0.40,04_,2762
TIME,0.1:22,,0.122,0122,2762
CALORIES,,,,9,2762
SPEED,20.8,-,0.02,208,2763
WATTS,205,,205,20_,2763
CADENCE,56,1_,56,56,2763
DISTANCE,0.40,-,060,04_,2763
TIME,01:22,,01:22,01122,2763
CALORIES,,,07,9,2763
SPEED,802,-1,20.E,2081,2764
WATTS,205,205,205,206,2764
CADENCE,56,1_111,55,56,2764
DISTANCE,0.40,-,060,0_,2764
TIME,01:22,,0.22,0122,2764
CALORIES,,,E7,9,2764
SPEED,20.8,-,20.8,208,2765
WATTS,205,205,205,206,2765
CADENCE,56,1_111,55,56,2765
DISTANCE,0.40,-,060,04_,2765
TIME,01:22,,07.22,01122,2765
CALORIES,,,,9,2765
SPEED,802,0,20.8,208,2766
WATTS,205,,205,20_,2766
CADENCE,56,,56,56,2766
DISTANCE,0.40,-,0.40,04_,2766
TIME,01:22,,22.10,0122,2766
CALORIES,,,,9,2766
SPEED,802,-1,20.8,2081,2767
WATTS,205,,205,20_,2767
CADENCE,56,,56,56,2767
DISTANCE,0.40,-,060,04_,2767
TIME,01:22,-,01.22,0122,2767
CALORIES,,,07,9,2767
SPEED,802,-1,20.8,2081,2768
WATTS,205,,205,20_,2768
CADENCE,56,1_,56,56,2768
DISTANCE,0.40,-,06.0,04_,2768
TIME,01:22,-,01.22,0122,2768
CALORIES,,,,9,2768
SPEED,20.8,-,20.6,208,2769
WATTS,-05,,205,20_,2769
CADENCE,56,_11,55,56,2769
DISTANCE,0.40,-,660,04_,2769
TIME,01:22,-,01.22,0122,2769
CALORIES,,,37,9,2769
SPEED,20.8,-1,20.8,2081,2770
WATTS,205,205,205,205,2770
CADENCE,56,,56,56,2770
DISTANCE,0.47,-,160,04_,2770
TIME,0.1:23,-,221.0,012_,2770
CALORIES,,,I.1,9,2770
SPEED,802,-,8.02,208,2771
WATTS,-05,,205,20_,2771
CADENCE,56,,56,56,2771
DISTANCE,0.41,n1,160,041,2771
TIME,01:23,-,62.10,0123,2771
CALORIES,,,7,9,2771
SPEED,20.8,-,20.8,208,2772
WATTS,205,205,205,205,2772
CADENCE,56,,55,56,2772
DISTANCE,0.41,-,160,04_,2772
TIME,01:23,-,E2.10,0123,2772
CALORIES,,,,9,2772
SPEED,20.8,-,20.8,208,2773
WATTS,205,205,205,205,2773
CADENCE,56,,55,56,2773
DISTANCE,0.47,-,160,04_,2773
TIME,01:23,,621.0,0123,2773
CALORIES,,,,9,2773
SPEED,20.8,-,20.8,208,2774
WATTS,205,,205,20_,2774
CADENCE,56,1_,95,56,2774
DISTANCE,0.41,-,I h0,04l,2774
TIME,0.7:23,-,01:23,01123,2774
CALORIES,,,27,9,2774
SPEED,802,-,20.0,208,2775
WATTS,205,,205,20_,2775
CADENCE,56,1,56,96,2775
DISTANCE,0.41,-,160,04l,2775
TIME,07:23,-,0:23,01123,2775
CALORIES,,,37,9,2775
SPEED,802,-1,20.0,2081,2776
WATTS,205,,205,20_,2776
CADENCE,56,1,56,56,2776
DISTANCE,0.41,-,Ih'0,04l,2776
TIME,07:23,-,01.23,0123,2776
CALORIES,,,07,9,2776
SPEED,20.8,-1,8.02,2081,2777
WATTS,205,,205,20_,2777
CADENCE,56,_111,56,96,2777
DISTANCE,0.41,-,0.41,04_,2777
TIME,01:23,-,62.10,0123,2777
CALORIES,,,,9,2777
SPEED,20.8,-,20.6,208,2778
WATTS,205,205,205,205,2778
CADENCE,56,1_1111,35,96,2778
DISTANCE,0.41,-,0.4 ,04_,2778
TIME,01:23,,E21.0,0123,2778
CALORIES,,,07,9,2778
SPEED,20.8,-1,202,2081,2779
WATTS,205,,205,20_,2779
CADENCE,56,_,55,56,2779
DISTANCE,0.41,-,I h0,0__,2779
TIME,07:23,,0.723,0123,2779
CALORIES,,,,9,2779
SPEED,20.8,-,20.3,208,2780
WATTS,205,205,205,205,2780
CADENCE,56,1,55,56,2780
DISTANCE,0.41,-,I h0,04_,2780
TIME,0.1:23,-,621.0,0123,2780
CALORIES,,,07,9,2780
SPEED,802,-,20.8,208,2781
WATTS,205,,205,20_,2781
CADENCE,56,__11,56,56,2781
DISTANCE,0.41,-,I h0,04_,2781
TIME,01:23,,621.0,0123,2781
CALORIES,0,,,9,2781
SPEED,802,-1,20.8,2081,2782
WATTS,205,,205,20_,2782
CADENCE,56,1,56,56,2782
DISTANCE,0.41,-,60,04_,2782
TIME,01:23,-,E21.0,0123,2782
CALORIES,,,,9,2782
SPEED,802,01,30.8,_081,2783
WATTS,205,,205,20_,2783
CADENCE,56,,55,56,2783
DISTANCE,0.41,-,160,04_,2783
TIME,01:23,-,07.23,0123,2783
CALORIES,,,,9,2783
SPEED,20.8,-,70.0,_08,2784
WATTS,,,205,20_,2784
CADENCE,56,,56,56,2784
DISTANCE,0.41,-,1h0,041,2784
TIME,0.1:23,-,621.0,01123,2784
CALORIES,,,57,9,2784
SPEED,802,-,20.0,208,2785
WATTS,-05,,205,20_,2785
CADENCE,56,1_,58,58,2785
DISTANCE,0.41,-,160,04_,2785
TIME,01:23,08,6210,0123,2785
CALORIES,,,,9,2785
SPEED,20.8,-,70.8,_08,2786
WATTS,-05,,205,20_,2786
CADENCE,56,_1,55,56,2786
DISTANCE,0.41,-,I h0,04_,2786
TIME,0.1:23,-,62: 0,01123,2786
CALORIES,,,67,9,2786
SPEED,802,-1,20.9,2081,2787
WATTS,205,,205,20_,2787
CADENCE,56,1,56,56,2787
DISTANCE,0.41,-,,04_,2787
TIME,01:23,-,0.23,01123,2787
CALORIES,,,,9,2787
SPEED,20.8,-,8.02,208,2788
WATTS,,21,205,206,2788
CADENCE,,1,55,5_,2788
DISTANCE,0.41,-,160,_4_,2788
TIME,0.1:23,-,621.0,0123,2788
CALORIES,,,07,9,2788
SPEED,202,-,5.02,208,2789
WATTS,,,209,20_,2789
CADENCE,53,11,57,51,2789
DISTANCE,0.41,-,160,04_,2789
TIME,01:23,,0.1.23,01123,2789
CALORIES,,,,9,2789
SPEED,27.2,-,,__8,2790
WATTS,1-,21,209,209,2790
CADENCE,57,1,57,51,2790
DISTANCE,0.41,-,I h0,04_,2790
TIME,07:23,-,01.23,01123,2790
CALORIES,,,07,9,2790
SPEED,212,-,862,_18,2791
WATTS,1-,21,209,20_,2791
CADENCE,57,11,15,51,2791
DISTANCE,0.47,-,I60,04_,2791
TIME,01:23,-,621.0,01123,2791
CALORIES,,,,9,2791
SPEED,212,-,T,_1_,2792
WATTS,374,21,1-,211,2792
CADENCE,57,11,57,51,2792
DISTANCE,0.41,-,I h0,04_,2792
TIME,01:23,-,621.0,0123,2792
CALORIES,,,07,9,2792
SPEED,27.2,-,21.2,212,2793
WATTS,374,21,1-,211,2793
CADENCE,57,_1,57,51,2793
DISTANCE,0.41,-,160,041,2793
TIME,0.1:23,-,01.23,01123,2793
CALORIES,,,,9,2793
SPEED,27.2,-,21.2,212,2794
WATTS,1-,,,21_,2794
CADENCE,57,11,57,51,2794
DISTANCE,0.41,-,i h0,04_,2794
TIME,0.1:23,-,62.10,0123,2794
CALORIES,,,,9,2794
SPEED,27.2,-,21.2,212,2795
WATTS,374,211,1-,211,2795
CADENCE,5,1,57,51,2795
DISTANCE,0.41,-,h0,04_,2795
TIME,01:23,-,0.123,01123,2795
CALORIES,,,,9,2795
SPEED,271.2,-,2.12,212,2796
WATTS,1-,,1-,21_,2796
CADENCE,57,,57,51,2796
DISTANCE,0.41,-,160,04_,2796
TIME,01:23,-,621.0,0123,2796
CALORIES,,,,j,2796
SPEED,212,-,21.2,212,2797
WATTS,1-,,,21_,2797
CADENCE,57,1_,57,57,2797
DISTANCE,0.41,-,I h0,04_,2797
TIME,01:23,,621.0,0123,2797
CALORIES,,,,1,2797
SPEED,2.1.2,-,21.2,212,2798
WATTS,1-,,1-,21_,2798
CADENCE,57,1,57,51,2798
DISTANCE,0.41,-,I h0,0__,2798
TIME,01:23,-,0.123,0123,2798
CALORIES,,,10,1n,2798
SPEED,21.2,-,21.2,212,2799
WATTS,1-,,,21_,2799
CADENCE,57,,571,571,2799
DISTANCE,0.41,-1,1 h0,041,2799
TIME,01:23,-,621.0,0123,2799
CALORIES,10,,10,10,2799
