landmark,pp1,ss1,pp2,ss2,frame
TIME,02:01,,02.0,0201,3927
CALORIES,16,,15,16,3927
SPEED,22.3,-,22.3,223,3928
WATTS,,212,,212,3928
CADENCE,,11,60,60,3928
DISTANCE,0.63,-,690,06_,3928
TIME,02:071,-,02.0,0201,3928
CALORIES,16,,15,16,3928
SPEED,E22,8,E22,223,3929
WATTS,,,,21_,3929
CADENCE,60,1,60,6_1,3929
DISTANCE,0.63,-,690,06_,3929
TIME,02:01,-,02.0,0201,3929
CALORIES,16,,15,16,3929
SPEED,6.22,-,32.3,_23,3930
WATTS,,,,21_,3930
CADENCE,60,1,60,60,3930
DISTANCE,0.63,-,69.0,062,3930
TIME,02:01,,02.01,0201,3930
CALORIES,16,,15,16,3930
SPEED,22.3,-,E'22,223,3931
WATTS,,212,,212,3931
CADENCE,60,,60,60,3931
DISTANCE,0.63,-,69.0,06_,3931
TIME,02:01,-,02.0,0201,3931
CALORIES,16,,15,16,3931
SPEED,22.3,-,E.22,223,3932
WATTS,,21_1,,212,3932
CADENCE,60,_1,60,60,3932
DISTANCE,0.63,-,690,06_,3932
TIME,02:01,-,02.0,0201,3932
CALORIES,16,,16,16,3932
SPEED,6.22,-,22.3,223,3933
WATTS,,212,,212,3933
CADENCE,60,1_,60,60,3933
DISTANCE,0.63,-,69.0,06_,3933
TIME,02:01,-,02.0,0201,3933
CALORIES,16,,15,16,3933
SPEED,6.22,-,6.22,223,3934
WATTS,,212,,212,3934
CADENCE,60,11,60,60,3934
DISTANCE,0.63,-,063,0_,3934
TIME,02:0,,02.0,0201,3934
CALORIES,16,,15,16,3934
SPEED,6.22,-,6.22,223,3935
WATTS,,212,,212,3935
CADENCE,60,11,60,60,3935
DISTANCE,0.63,-,590,06_,3935
TIME,02:01,,020,0201,3935
CALORIES,16,,16,16,3935
SPEED,622,-,6.22,223,3936
WATTS,,,,21_,3936
CADENCE,,_1,60,60,3936
DISTANCE,0.63,-,0.63,06_,3936
TIME,02:01,-,02.01,0201,3936
CALORIES,16,,16,16,3936
SPEED,22.3,-,6.22,223,3937
WATTS,,212,,212,3937
CADENCE,60,11,60,60,3937
DISTANCE,0.63,-,69.0,06_,3937
TIME,02:01,-,02.01,0201,3937
CALORIES,16,,16,16,3937
SPEED,22.3,-,6.22,223,3938
WATTS,,212,,212,3938
CADENCE,60,11,60,60,3938
DISTANCE,0.63,-,590,06_,3938
TIME,02:01,-,02.01,0201,3938
CALORIES,16,,16,16,3938
SPEED,22.3,-,6.22,223,3939
WATTS,,212,,21_,3939
CADENCE,60,,60,60,3939
DISTANCE,0.63,-,0.63,0_,3939
TIME,02:0,-,0201,0201,3939
CALORIES,16,,16,16,3939
SPEED,22.3,-,22.3,223,3940
WATTS,,212,,21_,3940
CADENCE,,111,60,60,3940
DISTANCE,0.63,-,69.0,06_,3940
TIME,02:0,-,0.20,0_10,3940
CALORIES,16,,16,16,3940
SPEED,22.3,-,22.3,223,3941
WATTS,,,,21_,3941
CADENCE,60,_11,60,60,3941
DISTANCE,0.63,-,53.0,06_,3941
TIME,02:0,-,0202,020_,3941
CALORIES,16,,16,16,3941
SPEED,22.3,-,22.3,223,3942
WATTS,,,,21_,3942
CADENCE,,_111,,60,3942
DISTANCE,0.63,-,690,06_,3942
TIME,02:02,-,02.02,0202,3942
CALORIES,16,,16,16,3942
SPEED,22.3,-,22.3,223,3943
WATTS,,212,,21_,3943
CADENCE,,11111,60,60,3943
DISTANCE,0.63,-,0.63,0_,3943
TIME,02:02,-,02.02,0202,3943
CALORIES,16,,16,16,3943
SPEED,22.3,-,E22,223,3944
WATTS,,,,21_,3944
CADENCE,60,11,60,60,3944
DISTANCE,0.63,-,0.63,06_,3944
TIME,02:02,-,02.02,0202,3944
CALORIES,16,,16,16,3944
SPEED,22.3,-,6.22,223,3945
WATTS,,,,21_,3945
CADENCE,60,11,60,60,3945
DISTANCE,0.63,-,0.63,062,3945
TIME,02:02,-,02:02,02102,3945
CALORIES,16,,16,16,3945
SPEED,6.22,-,22.3,223,3946
WATTS,,212,,21_,3946
CADENCE,60,1,50,60,3946
DISTANCE,0.63,-,0.63,0_,3946
TIME,02:02,-,02:02,02102,3946
CALORIES,16,,16,16,3946
SPEED,22.3,-,6.22,223,3947
WATTS,,212,,212,3947
CADENCE,60,_11,60,60,3947
DISTANCE,0.63,-,69.0,06_,3947
TIME,02:02,-,02.02,0202,3947
CALORIES,16,,16,16,3947
SPEED,6.22,-,622,223,3948
WATTS,,212,,212,3948
CADENCE,60,11,60,60,3948
DISTANCE,0.63,-,0.63,0_,3948
TIME,02:02,-,02.02,0202,3948
CALORIES,16,,16,16,3948
SPEED,6.22,-,6.22,223,3949
WATTS,,212,,212,3949
CADENCE,60,11,60,60,3949
DISTANCE,0.63,-,063,063,3949
TIME,02:02,-,02.02,0202,3949
CALORIES,16,,16,16,3949
SPEED,22.3,-,22.3,223,3950
WATTS,,,,_1_,3950
CADENCE,,_,60,60,3950
DISTANCE,0.63,-,69.0,06_,3950
TIME,02:02,-,02.02,0202,3950
CALORIES,16,,15,16,3950
SPEED,6.22,-,6.22,223,3951
WATTS,,,,21_,3951
CADENCE,60,,,60,3951
DISTANCE,0.63,-,0.53,06_,3951
TIME,02:02,-,02.02,0202,3951
CALORIES,16,,16,15,3951
SPEED,22.3,-,22.3,223,3952
WATTS,,212,,212,3952
CADENCE,60,11,60,60,3952
DISTANCE,0.63,-,063,0_,3952
TIME,02:02,,02.02,0202,3952
CALORIES,16,,15,16,3952
SPEED,6.22,-,22.3,223,3953
WATTS,,,,21_,3953
CADENCE,60,,50,60,3953
DISTANCE,0.63,-,0.63,0_,3953
TIME,02:02,,02.02,0202,3953
CALORIES,16,,16,16,3953
SPEED,22.3,-,22.3,223,3954
WATTS,,,,21_,3954
CADENCE,60,11,60,60,3954
DISTANCE,0.63,-,69.0,063,3954
TIME,02:02,-,02.02,0202,3954
CALORIES,16,,16,16,3954
SPEED,6.22,-,6.22,223,3955
WATTS,,,,21_,3955
CADENCE,60,11,60,60,3955
DISTANCE,0.63,-,0.63,0_,3955
TIME,02:02,-,02.02,0202,3955
CALORIES,16,,16,16,3955
SPEED,22.3,-,6.22,223,3956
WATTS,,,,21_,3956
CADENCE,,11,60,60,3956
DISTANCE,0.63,-,0.63,06_,3956
TIME,02:02,-,02.02,0_102,3956
CALORIES,16,,15,16,3956
SPEED,6.22,-,622,223,3957
WATTS,,,,21_,3957
CADENCE,60,1,50,60,3957
DISTANCE,0.63,-,69.0,06_,3957
TIME,02:02,,02.02,0202,3957
CALORIES,16,,16,16,3957
SPEED,6.22,8,22.3,223,3958
WATTS,,,,21_,3958
CADENCE,60,1_11,50,60,3958
DISTANCE,0.63,-,0.63,06_,3958
TIME,02:02,-,02.02,0202,3958
CALORIES,16,,15,16,3958
SPEED,22.3,8,E.22,223,3959
WATTS,,,,21_,3959
CADENCE,60,__1,60,60,3959
DISTANCE,0.63,-,59.0,06_,3959
TIME,02:02,-,02:02,02102,3959
CALORIES,16,,16,15,3959
SPEED,22.3,8,22.3,223,3960
WATTS,,,,21_,3960
CADENCE,60,11,60,60,3960
DISTANCE,0.63,-,69.0,0_,3960
TIME,02:02,,02.02,0202,3960
CALORIES,16,,16,16,3960
SPEED,6.22,-,22.3,223,3961
WATTS,,,,21_,3961
CADENCE,60,1,50,60,3961
DISTANCE,0.63,-,690,06_,3961
TIME,02:02,,02.02,0202,3961
CALORIES,16,,16,16,3961
SPEED,22.3,-,6.22,223,3962
WATTS,,,,21_,3962
CADENCE,60,111,50,60,3962
DISTANCE,0.64,-,690,06_,3962
TIME,72:02,-,02:02,02102,3962
CALORIES,16,,15,16,3962
SPEED,6.22,-,E22,223,3963
WATTS,,212,,212,3963
CADENCE,60,_1,60,60,3963
DISTANCE,0.64,-,h90,06_,3963
TIME,02:02,-,02:02,0_102,3963
CALORIES,16,,16,16,3963
SPEED,6.22,-,22.3,223,3964
WATTS,,,,21_,3964
CADENCE,60,_1,,60,3964
DISTANCE,0.64,-,690,06_,3964
TIME,02:02,,02.02,0202,3964
CALORIES,16,,16,16,3964
SPEED,22.3,-,22.3,223,3965
WATTS,,212,,21_,3965
CADENCE,,,60,60,3965
DISTANCE,0.64,-,690,06_,3965
TIME,02:02,,02:02,0_102,3965
CALORIES,16,,16,16,3965
SPEED,6.22,-,6.22,223,3966
WATTS,,212,,212,3966
CADENCE,60,,60,60,3966
DISTANCE,0.64,-,690,0_,3966
TIME,02:02,,02.02,0_102,3966
CALORIES,16,,16,16,3966
SPEED,22.3,-,22.3,223,3967
WATTS,,212,,212,3967
CADENCE,60,,60,60,3967
DISTANCE,0.64,-,690,064,3967
TIME,02:02,,20.20,0202,3967
CALORIES,16,,16,16,3967
SPEED,22.3,-,22.3,_23,3968
WATTS,,,,21_,3968
CADENCE,60,,,60,3968
DISTANCE,0.64,-,690,06_,3968
TIME,02:02,,02.02,0202,3968
CALORIES,16,,16,16,3968
SPEED,22.3,-,6.22,223,3969
WATTS,,212,,212,3969
CADENCE,60,,60,60,3969
DISTANCE,0.64,-,690,806_,3969
TIME,02:02,,20.20,0202,3969
CALORIES,16,,16,16,3969
SPEED,622,-,22.3,223,3970
WATTS,,,,21_,3970
CADENCE,60,,60,60,3970
DISTANCE,0.64,-,h90,064,3970
TIME,02:02,,02:02,02102,3970
CALORIES,16,,16,16,3970
SPEED,22.3,-,22.3,223,3971
WATTS,,212,,212,3971
CADENCE,60,,50,60,3971
DISTANCE,0.64,-,h90,064,3971
TIME,20:20,,02:02,02102,3971
CALORIES,16,,16,16,3971
SPEED,22.3,-,E22,223,3972
WATTS,,,,21_,3972
CADENCE,,1,60,60,3972
DISTANCE,0.64,-,h90,06y,3972
TIME,02:03,,20.20,0203,3972
CALORIES,16,,16,16,3972
SPEED,6.22,-,E.22,223,3973
WATTS,,,,21_,3973
CADENCE,60,_,60,60,3973
DISTANCE,0.64,-,690,80_,3973
TIME,02:03,,02.03,0203,3973
CALORIES,16,,16,16,3973
SPEED,E22,-,6.22,223,3974
WATTS,,,,21_,3974
CADENCE,60,,60,60,3974
DISTANCE,0.64,-,690,0_,3974
TIME,02:03,-,02:03,0_103,3974
CALORIES,16,,16,16,3974
SPEED,6.22,-,22.3,223,3975
WATTS,,212,,21_,3975
CADENCE,60,,60,60,3975
DISTANCE,0.64,-,690,806_,3975
TIME,02:03,,60:20,02103,3975
CALORIES,16,,16,16,3975
SPEED,22.3,8,6.22,223,3976
WATTS,,,,21_,3976
CADENCE,60,,50,60,3976
DISTANCE,0.64,-,690,06_,3976
TIME,02:03,-,02.03,0203,3976
CALORIES,16,,16,16,3976
SPEED,22.3,-,22.3,223,3977
WATTS,,,,21_,3977
CADENCE,60,,60,60,3977
DISTANCE,0.64,-,650,06_,3977
TIME,02:03,,02.03,0203,3977
CALORIES,16,,16,16,3977
SPEED,6.22,-,22.3,223,3978
WATTS,,,,21_,3978
CADENCE,60,,E0,60,3978
DISTANCE,0.64,-,0.64,064,3978
TIME,02:03,-,02.03,0203,3978
CALORIES,16,,16,16,3978
SPEED,6.22,-,22.3,_23,3979
WATTS,,,,21_,3979
CADENCE,60,1,60,60,3979
DISTANCE,0.64,-,0.54,06_,3979
TIME,02:03,-,02.03,0203,3979
CALORIES,16,,16,16,3979
SPEED,E.22,-,6.22,223,3980
WATTS,,,,21_,3980
CADENCE,60,1,60,60,3980
DISTANCE,0.64,-,0.64,06_,3980
TIME,02:03,-,60.20,0203,3980
CALORIES,16,,15,16,3980
SPEED,22.3,-,E.22,223,3981
WATTS,,,,21_,3981
CADENCE,60,1,60,60,3981
DISTANCE,0.64,-,690,06_,3981
TIME,02:03,,02.03,0_103,3981
CALORIES,16,,16,16,3981
SPEED,6.22,-,E.22,223,3982
WATTS,,,,21_,3982
CADENCE,60,1,60,60,3982
DISTANCE,0.64,-,690,0_,3982
TIME,60:20,,60:20,02103,3982
CALORIES,16,,16,16,3982
SPEED,22.3,-,22.3,223,3983
WATTS,,,,21_,3983
CADENCE,60,_1,60,60,3983
DISTANCE,0.64,-,690,06_,3983
TIME,02:03,-,02.03,0203,3983
CALORIES,16,,16,16,3983
SPEED,22.3,-,22.3,_23,3984
WATTS,,,,21_,3984
CADENCE,60,_1,60,60,3984
DISTANCE,0.64,-,630,06_,3984
TIME,E0:20,,02.03,0203,3984
CALORIES,16,,16,16,3984
SPEED,22.3,-,22.3,223,3985
WATTS,,,,21_,3985
CADENCE,60,1,50,60,3985
DISTANCE,0.64,-,0.64,06_,3985
TIME,02:03,,02.03,0203,3985
CALORIES,16,,16,16,3985
SPEED,22.3,-,E.22,223,3986
WATTS,,,,21_,3986
CADENCE,60,1,50,60,3986
DISTANCE,0.64,-,690,064,3986
TIME,02:03,-,02.03,0203,3986
CALORIES,16,,16,16,3986
SPEED,22.3,-,22.3,_23,3987
WATTS,,,,21_,3987
CADENCE,60,1,60,60,3987
DISTANCE,0.64,-,690,06_,3987
TIME,02:03,-,60:20,02103,3987
CALORIES,16,,16,16,3987
SPEED,6.22,-,6.22,223,3988
WATTS,,,,21_,3988
CADENCE,60,,60,60,3988
DISTANCE,0.64,-,630,06_,3988
TIME,02:03,-,02:03,02103,3988
CALORIES,16,,16,16,3988
SPEED,6.22,-,6.22,223,3989
WATTS,,,,21_,3989
CADENCE,,1_,60,60,3989
DISTANCE,0.64,-,0.54,0_,3989
TIME,02:03,-,60:20,0_103,3989
CALORIES,16,,16,16,3989
SPEED,6.22,-,22.3,223,3990
WATTS,,,,21_,3990
CADENCE,60,,60,60,3990
DISTANCE,0.64,-,h90,0_,3990
TIME,02:03,-,02.03,0203,3990
CALORIES,16,,16,16,3990
SPEED,22.3,-,22.3,223,3991
WATTS,,,,21_,3991
CADENCE,60,1,60,60,3991
DISTANCE,0.64,-,690,06_,3991
TIME,02:03,-,02.03,0203,3991
CALORIES,16,,15,16,3991
SPEED,22.3,-,22.3,223,3992
WATTS,,,,21_,3992
CADENCE,60,_,60,60,3992
DISTANCE,0.64,-,690,06y,3992
TIME,E0:20,-,60.20,0203,3992
CALORIES,16,,16,16,3992
SPEED,622,-,22.3,223,3993
WATTS,,212,,212,3993
CADENCE,60,_1,,60,3993
DISTANCE,0.64,-,0.64,0_,3993
TIME,02:03,-,E0.20,0_103,3993
CALORIES,16,,16,16,3993
SPEED,22.3,-,E22,223,3994
WATTS,,,,21_,3994
CADENCE,60,1,60,60,3994
DISTANCE,0.64,-,69'0,064,3994
TIME,02:03,-,60.20,0203,3994
CALORIES,16,,16,16,3994
SPEED,6.22,-,E.22,223,3995
WATTS,,212,,212,3995
CADENCE,60,_11,60,60,3995
DISTANCE,0.64,-,690,06_,3995
TIME,60:20,,02.03,n03,3995
CALORIES,16,,16,16,3995
SPEED,22.3,-,6.22,223,3996
WATTS,,212,,212,3996
CADENCE,60,1,60,60,3996
DISTANCE,0.64,-,064,0_,3996
TIME,02:03,-,02.03,0203,3996
CALORIES,16,,16,16,3996
SPEED,6.22,-,22.3,223,3997
WATTS,,212,,212,3997
CADENCE,60,,60,60,3997
DISTANCE,0.64,-,690,06_,3997
TIME,02:03,,02.03,0203,3997
CALORIES,16,,16,16,3997
SPEED,22.3,-,22.3,223,3998
WATTS,,,,21_,3998
CADENCE,60,,60,60,3998
DISTANCE,0.64,-,690,06_,3998
TIME,02:03,-,60.20,0203,3998
CALORIES,16,,15,16,3998
SPEED,622,-,22.3,223,3999
WATTS,,,,21_,3999
CADENCE,60,1111,60,60,3999
DISTANCE,0.64,-,690,0_,3999
TIME,02:03,,02.03,0203,3999
CALORIES,16,,16,16,3999
