landmark,pp1,ss1,pp2,ss2,frame
DISTANCE,0.12,-,0.,012,1221
TIME,00:31,-,00.31,0031,1221
CALORIES,,,,2,1221
SPEED,0'61,-,0,190,1222
WATTS,159,159,159,159,1222
CADENCE,,9,,51,1222
DISTANCE,0.12,-,0.,0_,1222
TIME,00:31,,0031,0031,1222
CALORIES,,,,2,1222
SPEED,19.0,-,061,190,1223
WATTS,651,,65!,15_,1223
CADENCE,,_1,,51,1223
DISTANCE,0.12,-,0,012,1223
TIME,00:31,,00.3,0031,1223
CALORIES,,,,2,1223
SPEED,19.0,-,,190,1224
WATTS,159,159,159,159,1224
CADENCE,,9,,51,1224
DISTANCE,0.12,-,0,0_,1224
TIME,00:31,-,00.3,0031,1224
CALORIES,,,T_,2,1224
SPEED,19.0,-,061,190,1225
WATTS,651,159,159,159,1225
CADENCE,,9,,51,1225
DISTANCE,0.12,-,0.,0_,1225
TIME,00:31,-,1E00,0031,1225
CALORIES,TL,,,2,1225
SPEED,19.0,-,0,190,1226
WATTS,651,159,159,159,1226
CADENCE,,9,,51,1226
DISTANCE,0.12,-,0.,012,1226
TIME,00:31,-,1E-00,0031,1226
CALORIES,TL,,,2,1226
SPEED,19.0,-,,190,1227
WATTS,651,,159,15_,1227
CADENCE,5,1_1,U7,51,1227
DISTANCE,0.12,-,0.,_1_,1227
TIME,00:31,-,00.3,0031,1227
CALORIES,,,,2,1227
SPEED,19.0,-,,190,1228
WATTS,651,,159,15_,1228
CADENCE,5,_1,L7,51,1228
DISTANCE,0.12,-,0.,__,1228
TIME,00:31,-,1E:00,0031,1228
CALORIES,TL,,rU,2,1228
SPEED,19.0,-,19.0,190,1229
WATTS,159,159,159,159,1229
CADENCE,,9,,51,1229
DISTANCE,0.12,-,0,01_,1229
TIME,00:31,,00:31,00131,1229
CALORIES,,,,2,1229
SPEED,0'61,-,15.0,190,1230
WATTS,159,159,159,159,1230
CADENCE,5,_,LT,51,1230
DISTANCE,0.12,-,0.12,01_,1230
TIME,00:31,,00.3,0031,1230
CALORIES,TL,,FJ,_,1230
SPEED,19.0,-,,190,1231
WATTS,159,159,159,159,1231
CADENCE,,9,,51,1231
DISTANCE,0.12,-,0.12,01_,1231
TIME,00:31,-,00.31,00131,1231
CALORIES,TL,,T_,2,1231
SPEED,19.0,-,0,190,1232
WATTS,159,159,159,159,1232
CADENCE,5,_1,,51,1232
DISTANCE,0.12,-,0,_1_,1232
TIME,00:31,-,1E.00,0031,1232
CALORIES,TL,,rU,2,1232
SPEED,19.0,-,13.0,190,1233
WATTS,159,,159,15_,1233
CADENCE,,9,,51,1233
DISTANCE,0.12,-,0,012,1233
TIME,00:31,-,00:3,00131,1233
CALORIES,,,,2,1233
SPEED,19.0,-,9,190,1234
WATTS,159,,159,15_,1234
CADENCE,,_1,,51,1234
DISTANCE,0.12,-,0.12,01_,1234
TIME,00:31,-,00.31,0031,1234
CALORIES,,,T_,2,1234
SPEED,19.0,-,,190,1235
WATTS,651,159,159,158,1235
CADENCE,,9,L,51,1235
DISTANCE,0.12,-,0.12,01_,1235
TIME,00:31,-,00.3,00131,1235
CALORIES,,,TU,2,1235
SPEED,19.0,-,19.0,190,1236
WATTS,159,159,159,159,1236
CADENCE,5,111,1,51,1236
DISTANCE,0.12,-,0.,0_,1236
TIME,00:31,-,00.31,0031,1236
CALORIES,,,,2,1236
SPEED,19.0,-,,190,1237
WATTS,651,159,159,159,1237
CADENCE,,9,,51,1237
DISTANCE,0.12,-,0.,012,1237
TIME,00:3,-,00.31,0031,1237
CALORIES,TL,,,2,1237
SPEED,19.0,-,0,190,1238
WATTS,159,,159,15_,1238
CADENCE,,9,,51,1238
DISTANCE,0.12,-,0,01_,1238
TIME,00:3,-,00.31,0031,1238
CALORIES,,,,2,1238
SPEED,19.0,-,51,190,1239
WATTS,159,159,159,159,1239
CADENCE,5,_1,,51,1239
DISTANCE,0.12,-,0,01_,1239
TIME,00:3,-,00:3,0013,1239
CALORIES,TL,,Tu,2,1239
SPEED,19.0,-,,190,1240
WATTS,159,,159,15_,1240
CADENCE,,9,,51,1240
DISTANCE,0.12,-,0.12,01_,1240
TIME,00:33,-,26.00,0032,1240
CALORIES,,,T_,2,1240
SPEED,19.0,8,,190,1241
WATTS,159,159,159,159,1241
CADENCE,,,U7,51,1241
DISTANCE,0.12,-,0,08,1241
TIME,00:32,-,26.00,0032,1241
CALORIES,TL,,rU,2,1241
SPEED,19.0,-,19.0,190,1242
WATTS,651,,159,15_,1242
CADENCE,5,_,U7,51,1242
DISTANCE,0.12,-,12,0_,1242
TIME,00:32,-,00.32,l1032,1242
CALORIES,,,TU,2,1242
SPEED,19.0,-,061,190,1243
WATTS,651,,651,15_,1243
CADENCE,5,_1,U7,51,1243
DISTANCE,0.12,-,0,__,1243
TIME,00:32,-,00.32,0032,1243
CALORIES,,,,2,1243
SPEED,19.0,-,0,190,1244
WATTS,159,159,159,159,1244
CADENCE,,9,,51,1244
DISTANCE,0.13,-,0,01_,1244
TIME,00:32,-,00.32,0032,1244
CALORIES,TL,,ru,2,1244
SPEED,19.0,-,,190,1245
WATTS,159,159,159,159,1245
CADENCE,L,1,,51,1245
DISTANCE,0.13,-,12,01_,1245
TIME,00:32,-,00:32,00132,1245
CALORIES,,,,2,1245
SPEED,19.0,-,051,190,1246
WATTS,159,159,159,159,1246
CADENCE,,9,,51,1246
DISTANCE,E1D,-,13,0_,1246
TIME,00:32,-,00:32,0_132,1246
CALORIES,TL,,,2,1246
SPEED,19.0,-,,190,1247
WATTS,159,159,159,159,1247
CADENCE,,111,,91,1247
DISTANCE,0.13,-,0.713,01_,1247
TIME,00:32,-,00:32,00132,1247
CALORIES,,,r_,2,1247
SPEED,19.0,-,19.0,190,1248
WATTS,159,,159,15_,1248
CADENCE,,9,,51,1248
DISTANCE,E0,-,0.,0_,1248
TIME,00:32,-,00.32,00132,1248
CALORIES,TL,,ru,2,1248
SPEED,19.0,-,0,190,1249
WATTS,159,,159,15_,1249
CADENCE,,_1,,51,1249
DISTANCE,0.13,-,13,0_,1249
TIME,00:32,,00:32,00132,1249
CALORIES,,,,2,1249
SPEED,19.0,-,0,190,1250
WATTS,159,159,159,159,1250
CADENCE,,_1,,51,1250
DISTANCE,0.13,-,0,01_,1250
TIME,00:32,-,26-00,0032,1250
CALORIES,,,,2,1250
SPEED,19.0,-,061,190,1251
WATTS,651,,159,15_,1251
CADENCE,5,11111,,51,1251
DISTANCE,0.13,-,13,013,1251
TIME,00:32,-,00.32,00132,1251
CALORIES,TL,,,2,1251
SPEED,19.0,-,0,190,1252
WATTS,159,,159,15_,1252
CADENCE,5,_1,,51,1252
DISTANCE,0.13,-,13,0_,1252
TIME,00:32,-,00.32,00132,1252
CALORIES,TL,,r_,2,1252
SPEED,19.0,-,19.0,190,1253
WATTS,159,,159,15_,1253
CADENCE,5,_1,,51,1253
DISTANCE,0.13,-,0.,013,1253
TIME,00:32,-,00:32,00132,1253
CALORIES,TL,,,2,1253
SPEED,0'61,-,19.0,190,1254
WATTS,159,,159,15_,1254
CADENCE,,_1,UT,51,1254
DISTANCE,0.13,-,0,013,1254
TIME,00:32,-,00:32,00132,1254
CALORIES,,,,2,1254
SPEED,19.0,-,19.0,190,1255
WATTS,159,159,159,158,1255
CADENCE,5,1111,U7,51,1255
DISTANCE,0.13,-,0.,013,1255
TIME,00:32,,00.32,00132,1255
CALORIES,TL,,r_,2,1255
SPEED,19.0,-,,190,1256
WATTS,651,,65,15_,1256
CADENCE,,11,,51,1256
DISTANCE,0.13,-,13,013,1256
TIME,00:32,-,26.00,0032,1256
CALORIES,,,,2,1256
SPEED,19.0,-,19.0,190,1257
WATTS,159,,159,15_,1257
CADENCE,,9,,51,1257
DISTANCE,0.13,-,E0,01_,1257
TIME,00:32,,00.32,00132,1257
CALORIES,TL,,ru,2,1257
SPEED,19.0,-,19.0,190,1258
WATTS,159,,651,15_,1258
CADENCE,5,_,U7,51,1258
DISTANCE,0.13,-,0.,_1_,1258
TIME,00:32,-,26:00,00132,1258
CALORIES,TL,,TU,2,1258
SPEED,19.0,-,19.0,190,1259
WATTS,651,,651,15_,1259
CADENCE,5,_11,U,51,1259
DISTANCE,0.13,-,13,013,1259
TIME,00:32,-,00.32,0032,1259
CALORIES,TL,,,2,1259
SPEED,19.0,-,0,190,1260
WATTS,159,159,159,159,1260
CADENCE,,9,,51,1260
DISTANCE,0.13,-,0.,01_,1260
TIME,00:32,,26:00,00132,1260
CALORIES,TL,,ru,2,1260
SPEED,19.0,-,190,190,1261
WATTS,159,,65,15_,1261
CADENCE,5,_1,,51,1261
DISTANCE,0.13,-,0.13,01_,1261
TIME,00:32,-,00.32,0032,1261
CALORIES,TL,,ru,2,1261
SPEED,19.0,-,,190,1262
WATTS,159,159,159,159,1262
CADENCE,,9,,51,1262
DISTANCE,0.13,-,0.13,01_,1262
TIME,00:32,-,26:00,00132,1262
CALORIES,TL,,,2,1262
SPEED,19.0,-,,190,1263
WATTS,159,159,159,158,1263
CADENCE,5,11111,L,51,1263
DISTANCE,0.13,-,E10,01_,1263
TIME,00:32,-,00:32,00132,1263
CALORIES,,,,2,1263
SPEED,19.0,-,19.0,190,1264
WATTS,159,,159,15_,1264
CADENCE,,9,,51,1264
DISTANCE,0.13,-,E0,01_,1264
TIME,00:32,,2600,00132,1264
CALORIES,TL,,ru,2,1264
SPEED,19.0,-,15.0,190,1265
WATTS,159,159,159,159,1265
CADENCE,5,_1,,51,1265
DISTANCE,0.13,-,0.13,01_,1265
TIME,00:32,-,00.32,0032,1265
CALORIES,,,,2,1265
SPEED,19.0,-,0,190,1266
WATTS,159,159,159,159,1266
CADENCE,,9,,51,1266
DISTANCE,0.13,-,E0,01_,1266
TIME,00:32,-,26:00,00132,1266
CALORIES,TL,,ru,2,1266
SPEED,19.0,-,,190,1267
WATTS,159,159,159,159,1267
CADENCE,5,1_1,,51,1267
DISTANCE,0.13,-,0.,0_,1267
TIME,00:32,-,00:32,00132,1267
CALORIES,TL,,,2,1267
SPEED,19.0,-,,190,1268
WATTS,159,159,159,158,1268
CADENCE,,9,,51,1268
DISTANCE,0.13,-,0.,013,1268
TIME,00:32,-,00-32,0032,1268
CALORIES,TL,,,2,1268
SPEED,19.0,-,190,190,1269
WATTS,159,,159,15_,1269
CADENCE,5,_1,LT,51,1269
DISTANCE,0.13,-,0,01_,1269
TIME,00:33,,00:32,00132,1269
CALORIES,TL,,,2,1269
SPEED,19.0,-,9,190,1270
WATTS,159,159,159,159,1270
CADENCE,,_1,,51,1270
DISTANCE,0.713,-,13,013,1270
TIME,00:33,,EE:00,00133,1270
CALORIES,TL,,,2,1270
SPEED,19.0,-,,190,1271
WATTS,159,159,159,159,1271
CADENCE,5,_1,,51,1271
DISTANCE,0.13,-,E1.0,01_,1271
TIME,00:33,-,00.33,00133,1271
CALORIES,TL,,,2,1271
SPEED,19.0,-,0,190,1272
WATTS,159,159,159,158,1272
CADENCE,5,_1,U,51,1272
DISTANCE,0.13,-,0.,013,1272
TIME,00:33,-,66:00,00133,1272
CALORIES,TL,,,2,1272
SPEED,19.0,-,0,190,1273
WATTS,159,,159,15_,1273
CADENCE,,9,,51,1273
DISTANCE,0.13,-,0.,01_,1273
TIME,00:33,-,E6:00,00133,1273
CALORIES,TL,,T_,2,1273
SPEED,19.0,-,0,190,1274
WATTS,159,159,159,159,1274
CADENCE,,_1,5,51,1274
DISTANCE,0.13,-,13,0_,1274
TIME,00:33,,00.33,0_133,1274
CALORIES,TL,,Tu,2,1274
SPEED,19.0,-,9.1,190,1275
WATTS,159,,159,15_,1275
CADENCE,,9,,51,1275
DISTANCE,0.13,-,E1 0,01_,1275
TIME,00:33,-,00.33,0033,1275
CALORIES,TL,,,2,1275
SPEED,19.0,-,,190,1276
WATTS,159,,159,15_,1276
CADENCE,5,1_1,U7,51,1276
DISTANCE,0.13,-,0.,01_,1276
TIME,00:33,-,EE:00,0l1133,1276
CALORIES,TL,,rU,2,1276
SPEED,19.0,-,0,190,1277
WATTS,159,159,159,158,1277
CADENCE,,9,,51,1277
DISTANCE,0.13,-,70,0_,1277
TIME,00:33,-,EE.00,0033,1277
CALORIES,TL,,ru,2,1277
SPEED,19.0,-,0,190,1278
WATTS,159,,159,15_,1278
CADENCE,,9,,51,1278
DISTANCE,0.13,-,0.13,01_,1278
TIME,00:33,-,6E.00,0033,1278
CALORIES,,,,2,1278
SPEED,19.0,-,,190,1279
WATTS,159,159,159,159,1279
CADENCE,,9,,51,1279
DISTANCE,0.13,-,0.13,01_,1279
TIME,00:33,-,6E:00,00133,1279
CALORIES,TL,,r,2,1279
SPEED,19.0,-,19.0,190,1280
WATTS,159,159,159,159,1280
CADENCE,,9,L,51,1280
DISTANCE,ELD,-,0.,013,1280
TIME,00:33,-,EE:00,0033,1280
CALORIES,,,,2,1280
SPEED,19.0,-,19.0,190,1281
WATTS,159,,159,15_,1281
CADENCE,,_,U,51,1281
DISTANCE,ELD,-,13,013,1281
TIME,00:33,,EE-00,0033,1281
CALORIES,TL,,ru,2,1281
SPEED,19.0,-,19.0,1y0,1282
WATTS,159,,159,15_,1282
CADENCE,5,1111,U7,51,1282
DISTANCE,0.13,-,0,01_,1282
TIME,00:33,-,66:00,0033,1282
CALORIES,TL,,,2,1282
SPEED,19.0,-,0,190,1283
WATTS,651,,159,15_,1283
CADENCE,5,1,U7,51,1283
DISTANCE,0.13,-,E10,01_,1283
TIME,00:33,-,00.33,0033,1283
CALORIES,TL,,rU,2,1283
SPEED,19.0,-,11,190,1284
WATTS,159,159,159,159,1284
CADENCE,,9,,51,1284
DISTANCE,0.13,-,0,01_,1284
TIME,00:33,-,00.33,0033,1284
CALORIES,TL,,ru,2,1284
SPEED,19.0,-,0,190,1285
WATTS,159,,65,15_,1285
CADENCE,,,5,51,1285
DISTANCE,0.13,-,0,01_,1285
TIME,00:33,-,00.33,0033,1285
CALORIES,,,,2,1285
SPEED,19.0,-,19.0,190,1286
WATTS,159,,65,15_,1286
CADENCE,,,L7,51,1286
DISTANCE,E1D,-,13,013,1286
TIME,00:33,,EE:00,0033,1286
CALORIES,TL,,,2,1286
SPEED,19.0,-,-.L,190,1287
WATTS,159,159,159,159,1287
CADENCE,,9,1,51,1287
DISTANCE,0.13,-,0,013,1287
TIME,EE:00,-,00.33,0033,1287
CALORIES,TL,,,2,1287
SPEED,19.0,-,0,190,1288
WATTS,159,159,159,159,1288
CADENCE,5,1111,U7,51,1288
DISTANCE,0.13,-,0.,013,1288
TIME,00:33,-,00.33,0033,1288
CALORIES,TL,,2,2,1288
SPEED,19.0,-,061,190,1289
WATTS,651,,159,15_,1289
CADENCE,,_,,51,1289
DISTANCE,E1D,-,0,012,1289
TIME,00:33,,00.33,00133,1289
CALORIES,TL,,rU,2,1289
SPEED,19.0,-,9.0,190,1290
WATTS,159,,159,15_,1290
CADENCE,5,_,U,51,1290
DISTANCE,0.13,-,13,013,1290
TIME,00:33,-,EE-00,0033,1290
CALORIES,TL,,F_,2,1290
SPEED,19.0,-,,190,1291
WATTS,159,159,159,158,1291
CADENCE,,9,_,51,1291
DISTANCE,0.13,-,0.13,01_,1291
TIME,00:33,-,EE:00,00133,1291
CALORIES,TL,,,2,1291
SPEED,19.0,-,0,190,1292
WATTS,159,159,159,159,1292
CADENCE,5,_,U,51,1292
DISTANCE,EID,-,0.13,012,1292
TIME,00:33,-,EE-00,0033,1292
CALORIES,TL,,T_,2,1292
SPEED,19.0,-,9.0,190,1293
WATTS,159,,651,15_,1293
CADENCE,5,_,,51,1293
DISTANCE,E1D,-,13,013,1293
TIME,EE:00,-,00.33,0033,1293
CALORIES,TL,,TU,2,1293
SPEED,19.0,-,19.0,19c1,1294
WATTS,159,,159,15_,1294
CADENCE,5,_,,51,1294
DISTANCE,E1D,-,0,012,1294
TIME,00:33,,EE.00,0033,1294
CALORIES,TL,,,2,1294
SPEED,19.0,-,19.0,190,1295
WATTS,159,,159,15_,1295
CADENCE,,_,U,51,1295
DISTANCE,EID,-,0.13,01_,1295
TIME,00:33,-,00.33,0033,1295
CALORIES,TL,,TJ,2,1295
SPEED,19.0,-,,190,1296
WATTS,159,159,159,159,1296
CADENCE,,9,U,51,1296
DISTANCE,0.13,-,E1 0,01_,1296
TIME,EE:00,-,00.33,0033,1296
CALORIES,TL,,TU,2,1296
SPEED,19.0,-,19.0,190,1297
WATTS,159,,159,15_,1297
CADENCE,,_,,51,1297
DISTANCE,0.13,-,0.13,012,1297
TIME,00:33,,00:33,001__,1297
CALORIES,TL,,rU,2,1297
SPEED,19.0,-,19.0,190,1298
WATTS,159,,65,15_,1298
CADENCE,,_1,LT,51,1298
DISTANCE,0.13,-,0.13,01_,1298
TIME,00:33,-,00.33,003_,1298
CALORIES,TL,,,2,1298
SPEED,19.0,-,19.0,190,1299
WATTS,159,_,159,15_,1299
CADENCE,,_,U7,51,1299
DISTANCE,0.13,-,0,01_,1299
TIME,00:34,-,00.34,00139,1299
CALORIES,TL,,,2,1299
